Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo
2195,2195,2338.0,1702.0,600.0,864.0,902.0,2442.0,1,-0.46033728,-0.021757321,0.46052632,28.062246581788703,113.66594394056074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.66594394056074,28.062246581788703]}"
2196,2196,2213.0,1764.5,674.5,940.0,1083.0,1910.5,1,-0.40374246,0.07336001,0.27643228,28.16995458435463,113.05077763399568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.05077763399568,28.16995458435463]}"
2197,2197,1792.5,1533.0,953.0,1122.0,1163.0,1947.5,1,-0.23005661,-0.04144385,0.25221026,28.135908435086503,112.25253467252708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.25253467252708,28.135908435086503]}"
2198,2198,2921.5,3015.0,1285.0,929.0,982.0,1935.5,1,-0.5174653,0.20300597,0.3268209,28.337131058729277,113.53811367563053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.53811367563053,28.337131058729277]}"
2199,2199,1947.0,1791.0,708.0,581.0,1140.0,1733.0,1,-0.5403481,0.058152173,0.20640446,28.379980697781775,113.39833581742153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.39833581742153,28.379980697781775]}"
2200,2200,1110.0,923.0,836.0,985.0,1050.0,1158.0,1,-0.05966587,-0.02116402,0.048913043,28.310990083961396,112.94297979990134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.94297979990134,28.310990083961396]}"
2201,2201,1653.0,1429.5,693.5,778.5,817.5,1764.0,1,-0.35965455,-0.032484636,0.3666473,28.259426786652934,113.38450176204609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.38450176204609,28.259426786652938]}"
2202,2202,1787.0,1655.5,686.0,779.0,1221.0,1674.0,1,-0.3928293,0.032649525,0.15647669,28.423099831419513,113.91998750290972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.91998750290973,28.423099831419513]}"
2203,2203,1630.0,1424.0,868.0,942.0,1015.0,1312.0,1,-0.2674961,0.10808974,0.12763214,28.495054885677487,112.90785567229229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.90785567229227,28.495054885677487]}"
2204,2204,2392.5,1705.0,514.0,756.0,760.0,2477.0,1,-0.51977134,-0.01735291,0.5304294,28.0096053061393,112.00819291524655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.00819291524657,28.0096053061393]}"
2205,2205,2494.0,2431.0,1608.0,1878.0,1993.0,2507.0,1,-0.14089662,-0.00259948,0.11422222,28.07590097410732,113.01789929459692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.01789929459692,28.07590097410732]}"
2206,2206,2038.0,1857.0,1160.0,1438.0,1572.0,2030.0,1,-0.1726122,0.0019665684,0.12715158,28.308923958807924,112.7435538068268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.74355380682681,28.308923958807924]}"
2207,2207,2087.0,1711.5,1342.0,1539.0,1595.0,2243.0,1,-0.15113072,-0.036027715,0.16883793,28.089106208783875,112.91001162897416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.91001162897416,28.089106208783875]}"
2208,2208,2216.5,1929.5,1319.0,1508.0,1655.0,2130.0,1,-0.19022688,0.01990107,0.12549537,28.205527869605767,113.40588166580814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.40588166580814,28.205527869605767]}"
2209,2209,1012.0,758.0,604.0,771.0,674.0,1082.0,1,-0.13516545,-0.033428844,0.23234624,28.226997604896223,112.94549508269688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.94549508269688,28.226997604896223]}"
2210,2210,1701.0,1441.0,788.0,929.5,1126.0,1746.5,1,-0.29329026,-0.01319797,0.21601392,28.236340083851065,112.52822763322337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.52822763322337,28.236340083851065]}"
2211,2211,1913.0,1611.0,460.0,617.0,640.0,1726.0,1,-0.512253,0.051387742,0.45900252,28.358690625548142,113.7956606675876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.7956606675876,28.358690625548142]}"
