system:index,Original_ID,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
0000000000000000339c_0,13212,819.4999999999998,109.3076697522487,647.6666666666665,112.16307572260826,896.944444444444,48.7832191346141,1195.222222222222,50.44860482109597,1154.333333333333,108.74460395297272,1273.4444444444443,277.67441410204424,3,0.18963037,0.0512686444781038,-0.20829786,0.066989460592925,0.0389108,0.0641307002388874,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039d4_0,14804,87.38888888888889,0.6573421981223162,63.55555555555554,0.2832788618656316,887.833333333333,10.189864245088517,1141.333333333333,2.160246899469287,847.6111111111109,5.848920972557364,314.55555555555554,5.4946663251460715,3,0.8577564,0.0010552548837917,-0.56510603,0.0050387328631935,-0.4586969,0.0068981865153647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f83_0,12163,166.1666666666666,7.121953539740499,110.49999999999996,7.579211333934715,899.7777777777776,10.43261741716265,1198.1111111111109,7.0149751633999315,1037.444444444444,3.9189315752300433,411.0555555555554,4.996912627060034,3,0.7564564,0.0088264225816769,-0.42438313,0.0203342339266908,-0.43245915,0.0038361526361238,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029a4_0,10660,511.49999999999983,289.0578565693111,401.38888888888874,224.05638895621516,890.5555555555552,16.25396437871907,1107.444444444444,17.745804581559288,1090.333333333333,16.64665465224503,884.4444444444441,19.411400493930863,3,0.40345377,0.19609380494763,-0.30999097,0.2028159404583335,-0.10429632,0.014710601217601,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029b0_0,10672,127.99999999999996,2.70801280154532,105.88888888888886,2.8458329944146312,894.9999999999999,24.244128727957577,1201.7777777777774,8.456132262420697,1083.7777777777774,11.05318232484287,651.8888888888888,9.134117295362678,3,0.80748916,0.0037387981651461,-0.6717474,0.0053921901816335,-0.24882959,0.0095342858756589,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a09_0,10761,88.99999999999999,2.9059326290271157,73.1111111111111,1.0999438818458225,876.333333333333,7.226494462892933,1107.333333333333,8.640987597877148,994.2222222222216,4.825344611251091,601.4444444444442,7.319852929776475,3,0.85122705,0.0041269524925246,-0.74220043,0.0075868272765034,-0.24617189,0.0061505923725957,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d94_0,11668,155.88888888888886,2.8749664517632194,135.88888888888886,2.865288212939222,876.6111111111109,10.399726966976864,1131.9999999999995,7.333333333333333,1000.6111111111107,16.48362449654559,402.9999999999999,5.011098792790969,3,0.7579174,0.004110865818779,-0.44213867,0.0091698471287006,-0.42572138,0.0064480730622413,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002edd_0,11997,108.66666666666664,0.4714045207910317,90.3333333333333,4.714045207910317,886.9999999999998,18.63091814997616,1188.222222222222,17.00834943835909,1004.7777777777776,7.223076872512076,623.0,9.85449699939632,3,0.8323888,0.0024621389606393,-0.70291305,0.0036943922344033,-0.2345702,0.0079900463325932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003221_0,12833,86.88888888888887,8.630623055202204,72.94444444444443,4.9466287310115336,925.9999999999998,22.74007720108072,1174.5555555555554,9.250959242887046,1111.5555555555554,6.3265070424367424,729.2222222222221,6.920625819132331,3,0.86234903,0.0122256764011826,-0.78722954,0.0189850510759034,-0.20771146,0.0044732378512817,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032ff_0,13055,106.77777777777774,2.779999111821641,96.99999999999996,3.39934634239519,878.333333333333,17.80761385225744,1130.222222222222,8.456132262420697,981.8888888888888,14.40250321178024,533.4444444444442,6.075654717550248,3,0.8273593,0.0043609419976211,-0.66640085,0.0095936392262862,-0.29590726,0.0057999214593698,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003445_0,13381,148.72222222222223,2.083148139917136,120.05555555555551,5.842585255615483,882.6111111111109,7.795218540796462,1199.6666666666663,5.696002496878354,991.8888888888886,8.959097727934072,341.77777777777777,3.757297426423883,3,0.7794053,0.0031175719626017,-0.3935902,0.0056643799585576,-0.4874464,0.0059151377893779,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000349c_0,13468,103.4444444444444,2.3622546250520684,97.88888888888889,1.968893905185529,882.1111111111107,9.254961965760089,1168.6666666666663,9.38083151964686,999.222222222222,9.39003937724538,541.7777777777776,14.611850424894872,3,0.8373604,0.003752022804827,-0.67918324,0.0105587885067968,-0.29696143,0.0099610850553243,"{""type"":""MultiPoint"",""coordinates"":[]}"
