Original_ID,B2,B3,B4,B8,B11,B12,NDVI,NDBI,MNDWI,Class,lon,lat,system:index,RF_Pred,prob_1,prob_2,prob_3,margin
3671,706.0,893.0,831.0,2138.0,1559.0,1202.0,0.4402155578136444,-0.15661346912384033,-0.27161499857902527,1,120.20928896889309,30.306035059186975,3671,1,0.9866666666666667,0.013333333333333334,0.0,0.9733333333333334
3672,1322.0,1527.0,1649.0,1905.0,1910.0,1827.5,0.07203151285648346,0.0013106160331517458,-0.11143439263105392,1,120.25599805242794,30.306035059186975,3672,1,0.9733333333333334,0.02666666666666667,0.0,0.9466666666666668
3673,1348.0,1547.0,1688.0,1958.0,1970.5,1947.0,0.07405375689268112,0.0031818761490285397,-0.12039800733327866,1,120.33720720081332,30.30612424120804,3673,1,0.9766666666666667,0.023333333333333334,0.0,0.9533333333333334
3674,2926.0,3458.0,3644.0,3469.0,3423.0,3609.0,-0.024602839723229408,-0.006674405187368393,0.005086469929665327,1,120.35526210097873,30.30612424120804,3674,1,0.9566666666666667,0.043333333333333335,0.0,0.9133333333333333
3675,1032.0,1268.0,1412.0,1649.0,1424.0,1223.0,0.07742568105459213,-0.07321835309267044,-0.057949479669332504,1,120.17146687375777,30.306213423229114,3675,1,0.9933333333333333,0.0,0.006666666666666667,0.9866666666666666
3676,1215.0,1402.0,1599.0,1859.0,1844.5,1734.0,0.07518796622753143,-0.003915215376764536,-0.13630063831806183,1,120.4628825049036,30.306213423229114,3676,1,1.0,0.0,0.0,1.0
3677,723.5,955.5,869.0,1702.5,1500.5,1295.5,0.3241298794746399,-0.06306587904691696,-0.22190554440021515,1,120.2783693624131,30.306302605250185,3677,1,0.97,0.02666666666666667,0.0033333333333333335,0.9433333333333334
3678,500.0,587.0,584.0,1156.0,973.0,779.0,0.3287356197834015,-0.08595585078001022,-0.24743589758872986,1,120.20721994600429,30.30639178727126,3678,1,0.97,0.01,0.02,0.95
3679,691.0,802.0,866.5,1452.5,1282.5,1098.0,0.25269511342048645,-0.062157221138477325,-0.2305109202861786,1,120.4690806553679,30.3066637924355,3679,1,0.99,0.01,0.0,0.98
3680,842.0,946.0,942.0,1292.0,1205.0,940.0,0.15666964650154114,-0.034841809421777725,-0.12040910869836807,1,120.21764086516623,30.306663792435508,3680,1,0.96,0.04,0.0,0.9199999999999999
3681,1132.0,1230.0,1260.0,1697.5,1936.5,1763.0,0.14792899787425995,0.06576775014400482,-0.22311700880527496,1,120.3492467736576,30.306663792435508,3681,1,1.0,0.0,0.0,1.0
3682,561.0,649.5,603.0,1195.5,944.5,688.5,0.3294411897659302,-0.1172897219657898,-0.1850690096616745,1,120.27342867844587,30.306842156477646,3682,1,0.9766666666666667,0.016666666666666666,0.006666666666666667,0.96
3683,433.0,469.0,556.0,966.0,1381.0,1467.0,0.26938238739967346,0.17682147026062012,-0.4929729700088501,1,118.93619332262902,30.307020520519785,3683,1,0.99,0.01,0.0,0.98
3684,1554.0,1762.0,1796.0,2062.0,2156.0,2100.0,0.06894764304161072,0.022285442799329758,-0.10056151449680328,1,120.04758858739199,30.307020520519785,3684,1,0.96,0.04,0.0,0.9199999999999999
3685,598.0,620.0,620.0,962.0,1253.0,1011.0,0.21618205308914185,0.1313769817352295,-0.33796048164367676,1,120.13032720743868,30.307109702540846,3685,1,0.9966666666666667,0.0,0.0033333333333333335,0.9933333333333334
3686,1362.0,1483.0,1475.0,1927.0,1480.0,1267.0,0.13286301493644714,-0.13120046257972717,0.0010124873369932175,1,120.25222565293676,30.30729252568404,3686,1,0.9866666666666667,0.013333333333333334,0.0,0.9733333333333334
3687,789.0,1044.0,1092.0,2124.0,2265.5,1728.5,0.3208955228328705,0.032236017286777496,-0.3690889775753021,1,120.3009145773393,30.30738170770511,3687,1,0.88,0.12,0.0,0.76
3688,710.0,912.0,933.0,2422.0,1515.0,1120.0,0.4438152015209198,-0.23037846386432648,-0.24845488369464874,1,120.16796647943082,30.307470889726186,3688,1,0.8566666666666667,0.14333333333333334,0.0,0.7133333333333334
3689,772.5,973.0,913.0,1529.0,982.5,808.5,0.2522522509098053,-0.2175990492105484,-0.004858092404901981,1,120.34394490250506,30.307470889726186,3689,1,0.8733333333333333,0.0,0.12666666666666668,0.7466666666666666
3690,882.5,1141.0,1167.0,2381.0,2012.0,1629.5,0.3421646058559418,-0.08399727195501328,-0.2762448489665985,1,120.24530958720284,30.30756007174725,3690,1,0.93,0.07,0.0,0.8600000000000001
3691,924.0,1173.0,1164.0,2132.5,2022.5,1751.5,0.29379644989967346,-0.026474127545952797,-0.26584258675575256,1,120.24701742290631,30.30756007174725,3691,1,0.9366666666666666,0.06333333333333334,0.0,0.8733333333333333
3692,1010.0,1212.0,1270.0,2050.0,1978.0,1749.0,0.23493975400924683,-0.01787487603724003,-0.2401253879070282,1,120.12592161559787,30.307649253768318,3692,1,0.9833333333333333,0.016666666666666666,0.0,0.9666666666666666
3693,529.0,601.0,600.0,1447.0,1139.0,855.0,0.4137762486934662,-0.1191028580069542,-0.3091953992843628,1,120.15350115561343,30.307649253768318,3693,1,0.9566666666666667,0.04,0.0033333333333333335,0.9166666666666666
3694,866.5,999.5,1131.0,1277.0,1218.0,1087.0,0.06063123047351837,-0.02364729531109333,-0.09853438287973404,1,120.2593245418138,30.307649253768318,3694,1,0.9966666666666667,0.0,0.0033333333333333335,0.9933333333333334
3695,1036.0,1224.0,1320.0,1520.0,1336.0,1159.0,0.07042253762483597,-0.06442577391862869,-0.04374999925494194,1,120.06879161290112,30.307921258932584,3695,1,0.99,0.0,0.01,0.98
3696,565.5,736.5,657.5,1174.0,1115.0,893.0,0.2820092737674713,-0.025775447487831116,-0.20442883670330048,1,120.2824093079675,30.30801044095366,3696,1,0.9066666666666666,0.06666666666666667,0.02666666666666667,0.84
3697,1426.0,1576.0,1596.0,1546.0,1303.0,1297.0,-0.015913430601358414,-0.08529308438301086,0.09482458978891373,1,120.20236844405814,30.30818880499579,3697,1,0.9733333333333334,0.0033333333333333335,0.023333333333333334,0.9500000000000001
3698,1252.0,1399.0,1418.0,1513.5,1577.5,1463.0,0.03257717937231064,0.020705273374915123,-0.059969764202833176,1,120.26695852281732,30.30818880499579,3698,1,0.9866666666666667,0.013333333333333334,0.0,0.9733333333333334
3699,823.5,1097.0,1191.0,1882.5,2034.0,1722.5,0.22498780488967896,0.038682498037815094,-0.29926541447639465,1,120.33702883677117,30.30818880499579,3699,1,0.9333333333333333,0.06666666666666667,0.0,0.8666666666666667
3700,534.0,728.5,652.5,1682.0,1071.5,807.5,0.4409937858581543,-0.22171781957149506,-0.19055555760860443,1,120.24099763648415,30.30846081016005,3700,1,0.8733333333333333,0.08,0.04666666666666667,0.7933333333333333
3701,1103.0,1159.0,1256.0,1814.5,1457.5,1285.0,0.18189220130443573,-0.10910757631063461,-0.11408369988203049,1,120.49162587029413,30.308549992181117,3701,1,0.9966666666666667,0.0033333333333333335,0.0,0.9933333333333334
3702,814.0,903.0,916.0,1029.5,707.5,585.0,0.05833975970745087,-0.1853770911693573,0.12139087170362473,1,120.27144883757813,30.308639174202185,3702,1,0.8566666666666667,0.006666666666666667,0.13666666666666666,0.72
3703,956.0,1107.0,1256.0,1631.0,1971.0,1909.0,0.12989261746406555,0.09439200162887573,-0.28070175647735596,1,120.29920674163583,30.30872835622325,3703,1,1.0,0.0,0.0,1.0
3704,785.0,918.5,959.0,1620.0,1158.0,871.5,0.2563008964061737,-0.16630668938159943,-0.11533831059932709,1,120.27720107793708,30.308817538244316,3704,1,0.9633333333333334,0.0033333333333333335,0.03333333333333333,0.93
3705,1184.0,1394.0,1630.0,1985.0,1496.0,1111.0,0.0982019379734993,-0.14047686755657196,-0.03529411926865578,1,120.14892165883154,30.308817538244323,3705,1,0.95,0.04666666666666667,0.0033333333333333335,0.9033333333333333
3706,562.0,698.0,726.0,1562.0,1575.0,1449.0,0.36538460850715637,0.004144086502492428,-0.3858337104320526,1,119.9915376871502,30.30890672026539,3706,1,0.9833333333333333,0.016666666666666666,0.0,0.9666666666666666
3707,670.0,782.0,724.0,1368.0,1280.0,976.0,0.30783939361572266,-0.03323262929916382,-0.24151308834552765,1,119.71665194360943,30.308995902286462,3707,1,0.9466666666666667,0.05333333333333334,0.0,0.8933333333333333
3708,684.0,742.0,811.0,1239.0,1485.0,1428.0,0.20878048241138458,0.09030836820602417,-0.3336326777935028,1,119.92478940348114,30.308995902286462,3708,1,0.9966666666666667,0.0033333333333333335,0.0,0.9933333333333334
3709,436.0,586.0,567.0,1024.0,1571.0,1430.0,0.28724074363708496,0.2107899785041809,-0.45665276050567627,1,120.11101038167514,30.309089543408582,3709,1,0.97,0.03,0.0,0.94
3710,500.0,644.0,602.0,1996.0,1158.0,795.0,0.5365666151046753,-0.26569435000419617,-0.2852386236190796,1,120.12304995451944,30.309089543408582,3710,1,0.89,0.09,0.02,0.8
3711,633.0,875.0,913.0,2004.0,1885.0,1254.0,0.37401440739631653,-0.03059912659227848,-0.3659420311450958,1,120.09376257880042,30.30917872542965,3711,1,0.8766666666666667,0.12333333333333334,0.0,0.7533333333333334
3712,1084.0,1185.0,1198.0,1361.5,1046.5,910.0,0.06387966126203537,-0.13081395626068115,0.06206587329506874,1,120.2427054721876,30.30917872542965,3712,1,0.9666666666666667,0.0033333333333333335,0.03,0.9366666666666666
3713,752.0,836.0,973.0,1313.0,1767.0,1527.0,0.14873141050338745,0.1474025994539261,-0.35766422748565674,1,120.15224368911637,30.30926790745072,3713,1,1.0,0.0,0.0,1.0
3714,475.0,582.0,507.0,986.0,993.0,743.0,0.3208305537700653,0.003537139855325222,-0.2609523832798004,1,120.09439131204894,30.309718276657122,3714,1,0.9333333333333333,0.02,0.04666666666666667,0.8866666666666667
3715,626.0,739.0,766.0,1466.0,1012.0,738.0,0.31362006068229675,-0.1832122653722763,-0.1559109091758728,1,120.12664398996853,30.309718276657122,3715,1,0.9266666666666666,0.02666666666666667,0.04666666666666667,0.88
3716,818.5,974.5,957.0,1870.0,1384.5,1031.0,0.32295718789100647,-0.14917805790901184,-0.1738024652004242,1,120.32768702006419,30.309718276657122,3716,1,1.0,0.0,0.0,1.0
3717,894.0,1098.0,1064.0,1848.0,1374.0,1083.0,0.26923078298568726,-0.1471135914325714,-0.1116504818201065,1,119.31168976323868,30.309807458678183,3717,1,0.99,0.006666666666666667,0.0033333333333333335,0.9833333333333333
3718,893.0,1011.0,1066.0,1511.0,1421.0,1016.0,0.17268140614032745,-0.03069576993584633,-0.16858552396297455,1,120.0661874978859,30.309807458678183,3718,1,0.98,0.01,0.01,0.97
3719,403.0,601.0,498.0,1737.0,1115.0,741.0,0.554362416267395,-0.21809256076812744,-0.29953381419181824,1,120.2081206844171,30.309896640699254,3719,1,0.8333333333333334,0.14666666666666667,0.02,0.6866666666666668
3720,544.0,766.0,812.0,1902.0,1718.0,1299.0,0.4016212224960327,-0.0508287288248539,-0.3832528293132782,1,119.88517474972234,30.310164186762467,3720,1,0.98,0.02,0.0,0.96
3721,782.0,924.0,1064.0,1390.0,1535.0,1387.0,0.13284432888031006,0.0495726503431797,-0.24847498536109924,1,120.07283155845555,30.310164186762467,3721,1,0.9866666666666667,0.013333333333333334,0.0,0.9733333333333334
3722,881.5,946.0,1008.0,1234.0,1333.0,1141.5,0.10080285370349884,0.03856642171740532,-0.16981132328510284,1,120.33361316536423,30.310257827884584,3722,1,0.99,0.006666666666666667,0.0033333333333333335,0.9833333333333333
3723,556.0,641.0,642.0,1224.0,1294.0,1119.0,0.3118970990180969,0.02779984101653099,-0.3374677002429962,1,119.96324023186502,30.310436191926716,3723,1,0.9833333333333333,0.013333333333333334,0.0033333333333333335,0.97
3724,776.0,928.0,1120.0,1709.0,1986.0,1580.0,0.20820078253746033,0.07496616989374161,-0.36307480931282043,1,120.09430213002791,30.310436191926716,3724,1,0.99,0.01,0.0,0.98
3725,880.0,1008.0,1054.0,1328.0,1141.0,863.0,0.11502938717603683,-0.07573916763067245,-0.061889249831438065,1,120.12350032372586,30.310436191926716,3725,1,0.9666666666666667,0.0,0.03333333333333333,0.9333333333333333
3726,1630.0,1992.0,2036.0,2654.0,3118.0,3489.0,0.13176971673965454,0.08038808405399323,-0.22035224735736847,1,120.11002492034235,30.310436191926723,3726,1,0.99,0.01,0.0,0.98
3727,1164.0,1278.0,1357.0,1593.0,1615.0,1500.5,0.07999999821186066,0.006857855245471001,-0.11648807674646378,1,120.2975033650334,30.310525373947794,3727,1,1.0,0.0,0.0,1.0
3728,906.0,910.0,1002.0,1332.0,1017.0,769.0,0.1413881778717041,-0.13409961760044098,-0.0555267259478569,1,120.12807982050774,30.31061455596886,3728,1,0.9933333333333333,0.0,0.006666666666666667,0.9866666666666666
3729,1157.0,1402.0,1575.0,1903.0,2199.5,2069.5,0.0943070724606514,0.07227300107479095,-0.2214355170726776,1,120.29543434214465,30.310703737989925,3729,1,0.99,0.01,0.0,0.98
3730,949.5,1251.0,1179.0,2113.0,1689.0,1390.5,0.2837181091308594,-0.11152025312185287,-0.14897958934307098,1,120.23336365548066,30.310792920010993,3730,1,0.9666666666666667,0.03333333333333333,0.0,0.9333333333333333
3731,495.0,498.0,498.0,742.0,795.0,522.0,0.1967741996049881,0.03448275849223137,-0.22969837486743927,1,120.11783726538796,30.310975743154195,3731,1,0.8433333333333334,0.013333333333333334,0.14333333333333334,0.7000000000000001
3732,993.5,1075.0,1045.0,1421.0,1148.0,938.0,0.15247364342212677,-0.10626702755689621,-0.03283850476145744,1,120.48983331167065,30.310975743154195,3732,1,0.9866666666666667,0.0033333333333333335,0.01,0.9766666666666667
3733,521.0,698.0,698.0,1490.0,1036.0,826.0,0.36197441816329956,-0.17973080277442932,-0.19492502510547638,1,120.2078486792528,30.311332471238465,3733,1,0.9166666666666666,0.05333333333333334,0.03,0.8633333333333333
3734,592.0,794.5,761.0,2510.5,1611.0,1069.5,0.5347700119018555,-0.21824578940868378,-0.33943048119544983,1,120.3346030857981,30.311421653259544,3734,1,0.71,0.2833333333333333,0.006666666666666667,0.42666666666666664
3735,358.0,434.0,522.0,686.0,892.0,664.0,0.1357615888118744,0.1305449903011322,-0.3453997075557709,1,120.16616946170626,30.311604476402728,3735,1,0.8766666666666667,0.04666666666666667,0.07666666666666666,0.8
3736,586.0,728.0,813.0,1628.0,1817.0,1559.0,0.3338795602321625,0.054862119257450104,-0.4278978407382965,1,119.48165285899181,30.311693658423792,3736,1,0.9633333333333334,0.03666666666666667,0.0,0.9266666666666667
3737,976.5,1132.0,1224.0,1619.0,2025.5,1873.5,0.13893774151802063,0.11153793334960938,-0.28297704458236694,1,120.29992911600648,30.311782840444867,3737,1,0.9933333333333333,0.006666666666666667,0.0,0.9866666666666666
3738,1010.0,1228.0,1268.0,2164.0,2036.0,1729.0,0.2610722482204437,-0.030476190149784088,-0.24754901230335236,1,120.01093923583375,30.31187202246593,3738,1,0.9633333333333334,0.03666666666666667,0.0,0.9266666666666667
3739,504.0,615.0,512.5,1583.0,1291.0,1031.0,0.510856568813324,-0.10160055756568909,-0.354669451713562,1,120.236146134538,30.31187202246593,3739,1,0.93,0.06666666666666667,0.0033333333333333335,0.8633333333333334
3740,590.0,874.0,856.0,1866.0,1776.0,1624.0,0.3710506856441498,-0.024711696431040764,-0.3403773605823517,1,119.6249326940411,30.312050386508066,3740,1,0.9566666666666667,0.043333333333333335,0.0,0.9133333333333333
3741,494.0,575.0,549.0,1605.0,1177.0,875.0,0.49025070667266846,-0.1538461595773697,-0.3436073064804077,1,120.20695239994113,30.312233209651254,3741,1,0.97,0.03,0.0,0.94
3742,709.0,784.0,879.0,982.0,1222.0,1039.0,0.05534658953547478,0.10889292508363724,-0.21834497153759003,1,120.09205920219803,30.312322391672332,3742,1,1.0,0.0,0.0,1.0
3743,396.0,524.0,461.0,1473.0,1199.0,980.0,0.5232678651809692,-0.10254491120576859,-0.3917585611343384,1,120.1265503488464,30.3124115736934,3743,1,0.98,0.02,0.0,0.96
3744,1565.0,1655.0,1524.0,1915.0,1551.0,1292.5,0.11369584500789642,-0.1050201952457428,0.03243917599320412,1,120.46916983738896,30.312589937735545,3744,1,0.9766666666666667,0.023333333333333334,0.0,0.9533333333333334
3745,468.0,506.0,489.0,670.0,789.0,704.0,0.1561691164970398,0.08156271278858185,-0.21853281557559967,1,120.11182193806688,30.312861942899797,3745,1,0.9166666666666666,0.006666666666666667,0.07666666666666666,0.84
3746,847.0,1068.0,1164.0,2114.0,2285.0,1865.0,0.2898108661174774,0.03887246921658516,-0.36295855045318604,1,119.46754872235974,30.313040306941936,3746,1,0.8866666666666667,0.11333333333333333,0.0,0.7733333333333334
3747,527.0,461.0,446.0,423.0,739.0,586.0,-0.026467204093933105,0.27194491028785706,-0.2316666692495346,1,120.06896997694325,30.313040306941936,3747,1,0.87,0.0,0.13,0.74
3748,1229.0,1338.0,1407.0,1512.0,1496.0,1430.5,0.035971224308013916,-0.005319148767739534,-0.05575158819556236,1,120.27252794003309,30.313307853005142,3748,1,0.9966666666666667,0.0,0.0033333333333333335,0.9933333333333334
3749,870.0,988.0,1036.0,1343.0,1147.0,945.0,0.12904581427574158,-0.07871486246585846,-0.0744730681180954,1,120.12188167004342,30.313579858169405,3749,1,0.9766666666666667,0.006666666666666667,0.016666666666666666,0.96
3750,573.5,707.0,734.5,1042.5,905.0,767.5,0.17332583665847778,-0.07060334086418152,-0.12282878160476685,1,120.24036890323563,30.313579858169405,3750,1,0.9266666666666666,0.07,0.0033333333333333335,0.8566666666666667
3751,1130.0,1246.0,1400.0,1498.0,1656.0,1427.0,0.03381642326712608,0.05009511858224869,-0.1412818729877472,1,120.1135253146693,30.31366904019047,3751,1,0.9866666666666667,0.01,0.0033333333333333335,0.9766666666666667
3752,1734.0,1902.0,2014.0,2380.0,2150.0,2182.0,0.08329540491104126,-0.05077262595295906,-0.061204344034194946,1,120.06564794665844,30.31384740423261,3752,1,0.9666666666666667,0.03333333333333333,0.0,0.9333333333333333
3753,933.0,1128.0,1208.0,2020.0,2325.0,1965.0,0.2515489459037781,0.07019563019275665,-0.34665507078170776,1,120.11388650185461,30.31393658625369,3753,1,0.9233333333333333,0.07666666666666666,0.0,0.8466666666666667
3754,662.0,808.0,768.0,1459.0,1109.0,882.0,0.3102828860282898,-0.13629283010959625,-0.15701617300510406,1,120.164729172066,30.31393658625369,3754,1,0.9866666666666667,0.01,0.0033333333333333335,0.9766666666666667
3755,1188.0,1410.0,1534.0,1683.0,1329.0,1242.0,0.046316444873809814,-0.11752988398075104,0.02957283705472946,1,120.18764003327861,30.31393658625369,3755,1,0.99,0.01,0.0,0.98
3756,736.0,813.0,1294.0,1936.0,1897.0,1723.0,0.19876161217689514,-0.010174797847867012,-0.4000000059604645,1,119.71979560985211,30.3140302273758,3756,1,0.9666666666666667,0.03333333333333333,0.0,0.9333333333333333
3757,874.0,1116.0,1078.0,2104.0,1675.0,1267.0,0.32243871688842773,-0.11352209746837616,-0.2002866417169571,1,120.0974457962706,30.314119409396877,3757,1,0.93,0.07,0.0,0.8600000000000001
3758,501.5,673.5,678.5,1802.0,1343.0,1129.0,0.45293286442756653,-0.1459459513425827,-0.3320109248161316,1,120.32526126909111,30.314119409396877,3758,1,0.9366666666666666,0.056666666666666664,0.006666666666666667,0.88
3759,422.0,582.0,621.0,1956.0,1438.0,1273.5,0.5180442333221436,-0.1526222676038742,-0.42376238107681274,1,120.35993523888273,30.314119409396877,3759,1,0.9366666666666666,0.06,0.0033333333333333335,0.8766666666666667
3760,2242.0,2368.0,2504.0,2600.0,3630.5,4150.5,0.018808776512742043,0.16539603471755981,-0.2104692906141281,1,120.50061095891681,30.314208591417938,3760,1,0.97,0.03,0.0,0.94
3761,633.0,766.0,753.0,1306.0,856.0,633.0,0.268576979637146,-0.20814061164855957,-0.055487051606178284,1,120.14685263594272,30.314386955460076,3761,1,0.8933333333333333,0.03333333333333333,0.07333333333333333,0.82
3762,874.0,993.0,938.0,1592.0,1654.0,1153.0,0.25849801301956177,0.019100431352853775,-0.249716654419899,1,119.31123939403226,30.31456977860327,3762,1,0.9533333333333334,0.04666666666666667,0.0,0.9066666666666667
3763,1226.0,1370.0,1203.0,1594.0,1474.5,1169.0,0.13979263603687286,-0.03894411027431488,-0.03673756495118141,1,120.24665623572096,30.314748142645403,3763,1,0.9966666666666667,0.0,0.0033333333333333335,0.9933333333333334
3764,890.0,1140.0,1144.0,1812.0,1918.0,1622.0,0.22598105669021606,0.028418229892849922,-0.2544146478176117,1,120.11424768903996,30.31510487072968,3764,1,0.9866666666666667,0.013333333333333334,0.0,0.9733333333333334
3765,681.5,826.0,823.0,1313.5,1213.0,952.5,0.2295810878276825,-0.03977834805846214,-0.18979892134666443,1,120.33280606807354,30.31510487072968,3765,1,0.9966666666666667,0.0033333333333333335,0.0,0.9933333333333334
3766,753.0,1026.0,1092.0,2137.0,1449.0,1177.0,0.32362961769104004,-0.1918572187423706,-0.1709090918302536,1,120.10517341839618,30.315198511851797,3766,1,0.9433333333333334,0.056666666666666664,0.0,0.8866666666666667
3767,560.0,631.0,591.0,743.5,632.0,470.0,0.1142750084400177,-0.08106143027544022,-0.0007917656330391765,1,120.2491711687151,30.315198511851797,3767,1,0.7366666666666667,0.0033333333333333335,0.26,0.4766666666666667
3768,650.0,927.0,902.0,2075.0,2463.0,1948.0,0.39402082562446594,0.08550021797418594,-0.4530973434448242,1,119.78492523983874,30.315287693872875,3768,1,0.7433333333333333,0.25666666666666665,0.0,0.48666666666666664
3769,830.0,1038.0,1058.0,1701.0,1772.0,1384.0,0.2330554574728012,0.020443420857191086,-0.26120996475219727,1,119.91616550204378,30.315376875893946,3769,1,0.9766666666666667,0.023333333333333334,0.0,0.9533333333333334
3770,613.0,684.0,674.0,1012.0,1308.0,1170.0,0.20047450065612793,0.12758620083332062,-0.3132530152797699,1,120.09016854335137,30.315376875893946,3770,1,0.9966666666666667,0.0033333333333333335,0.0,0.9933333333333334
3771,905.0,1024.0,1078.0,1860.0,1466.0,1102.0,0.26616746187210083,-0.11846061050891876,-0.17751003801822662,1,119.97464661235975,30.31582724510034,3771,1,0.9933333333333333,0.006666666666666667,0.0,0.9866666666666666
3772,1488.0,1862.0,1820.0,2664.0,1983.0,1856.0,0.18822479248046875,-0.1465461552143097,-0.0314694419503212,1,120.19060087637811,30.3159164271214,3772,1,0.99,0.01,0.0,0.98
3773,930.0,915.0,979.0,1070.5,1642.0,1541.0,0.0446450337767601,0.21069124341011047,-0.2843175530433655,1,120.28456751287736,30.3159164271214,3773,1,0.9833333333333333,0.016666666666666666,0.0,0.9666666666666666
3774,504.0,598.0,558.0,1337.0,1421.0,1002.0,0.41108179092407227,0.030456852167844772,-0.40762755274772644,1,119.73003816497189,30.31600560914247,3774,1,0.9366666666666666,0.06333333333333334,0.0,0.8733333333333333
3775,758.0,801.0,838.0,1275.0,1243.0,842.0,0.2068149596452713,-0.01270849909633398,-0.21624265611171722,1,120.08100954978755,30.316005609142476,3775,1,0.9333333333333333,0.013333333333333334,0.05333333333333334,0.88
3776,1163.0,1268.0,1242.0,1160.0,1186.5,1059.5,-0.03413821756839752,0.011293415911495686,0.03320431709289551,1,120.3001966620697,30.316005609142476,3776,1,0.9133333333333333,0.02666666666666667,0.06,0.8533333333333333
3777,889.0,1122.0,1102.0,1832.0,1846.0,1562.0,0.24880708754062653,0.00380641664378345,-0.24393531680107117,1,120.15134740980461,30.316094791163547,3777,1,0.9933333333333333,0.006666666666666667,0.0,0.9866666666666666
3778,934.0,1096.0,1204.0,1766.0,1850.0,1499.0,0.18922558426856995,0.023230088874697685,-0.2559402585029602,1,120.1601496752841,30.316094791163547,3778,1,0.99,0.01,0.0,0.98
3779,778.0,819.0,875.0,1169.0,1326.5,1175.5,0.1438356190919876,0.06311360746622086,-0.23654159903526306,1,120.33064786316368,30.316094791163547,3779,1,0.9966666666666667,0.0,0.0033333333333333335,0.9933333333333334
3780,1028.0,1110.0,1150.0,1488.0,1536.0,1317.0,0.12812736630439758,0.01587301678955555,-0.16099773347377777,1,120.16985267917642,30.316183973184614,3780,1,0.9733333333333334,0.02666666666666667,0.0,0.9466666666666668
3781,717.0,838.0,874.0,1202.0,1413.0,1284.0,0.15799614787101746,0.08068833500146866,-0.2554420232772827,1,120.1521545070953,30.316273155205685,3781,1,1.0,0.0,0.0,1.0
3782,876.0,1001.0,1092.0,1436.5,2055.5,2002.5,0.13624678552150726,0.1772623211145401,-0.3450024425983429,1,120.24764615615486,30.316634342391012,3782,1,0.97,0.006666666666666667,0.023333333333333334,0.9466666666666667
3783,624.0,565.0,482.0,567.0,866.0,612.0,0.08102954924106598,0.20865318179130554,-0.2103424221277237,1,120.06241063929363,30.31690188845422,3783,1,0.78,0.016666666666666666,0.20333333333333334,0.5766666666666667
3784,1174.0,1326.0,1310.0,1440.0,1435.0,1384.0,0.04727272689342499,-0.0017391304718330503,-0.039478451013565063,1,120.1685060306583,30.316991070475293,3784,1,0.99,0.0,0.01,0.98
3785,600.0,786.0,830.0,1921.0,1446.0,1108.0,0.39658305048942566,-0.14107513427734375,-0.2956989109516144,1,120.18619974363835,30.316991070475293,3785,1,0.95,0.04666666666666667,0.0033333333333333335,0.9033333333333333
3786,985.0,1108.0,1060.0,1542.0,1585.0,1767.0,0.18524211645126343,0.013751199468970299,-0.17712588608264923,1,120.04803895659838,30.316991070475297,3786,1,1.0,0.0,0.0,1.0
3787,954.5,910.0,927.5,1734.0,2247.0,1686.0,0.30302461981773376,0.12886209785938263,-0.4235033392906189,1,120.28645371262296,30.317084711597413,3787,1,0.9266666666666666,0.07333333333333333,0.0,0.8533333333333333
3788,639.0,707.0,701.0,1065.5,1117.0,779.0,0.2063402235507965,0.02359679341316223,-0.22478070855140686,1,120.32570717919647,30.31717389361848,3788,1,0.9666666666666667,0.013333333333333334,0.02,0.9466666666666667
3789,645.0,780.0,893.0,1957.0,1827.0,1431.0,0.3733333349227905,-0.034355178475379944,-0.4016110599040985,1,120.15475862211048,30.31735225766062,3789,1,0.98,0.02,0.0,0.96
3790,592.0,735.0,686.0,1708.0,1286.0,994.0,0.42690059542655945,-0.1409485638141632,-0.2726373076438904,1,120.14047612143631,30.31744143968169,3790,1,0.99,0.01,0.0,0.98
3791,609.0,769.0,678.0,1864.0,1431.0,1053.0,0.46656176447868347,-0.13141122460365295,-0.3009091019630432,1,120.05908860900881,30.317713444845946,3791,1,0.9466666666666667,0.05333333333333334,0.0,0.8933333333333333
3792,651.0,758.0,780.0,1216.0,1617.0,1556.0,0.21843686699867249,0.1415460705757141,-0.3616842031478882,1,119.75132591340103,30.317802626867017,3792,1,0.9933333333333333,0.006666666666666667,0.0,0.9866666666666666
3793,429.0,561.0,503.0,873.0,1018.0,801.0,0.26889535784721375,0.07667900621891022,-0.2894236743450165,1,120.14038693941525,30.317891808888085,3793,1,0.9366666666666666,0.05333333333333334,0.01,0.8833333333333333
3794,950.0,1060.0,1152.0,1312.0,1217.0,1060.0,0.06493506580591202,-0.03756425529718399,-0.06895036995410919,1,119.97375033304797,30.317980990909152,3794,1,0.9933333333333333,0.0,0.006666666666666667,0.9866666666666666
3795,878.0,988.0,1044.0,1776.0,1333.0,1112.0,0.2595744729042053,-0.14248955249786377,-0.14864282310009003,1,120.05980652427841,30.317980990909152,3795,1,1.0,0.0,0.0,1.0
3796,1094.0,1180.0,1230.0,1729.0,1830.0,1360.0,0.16863805055618286,0.02837875857949257,-0.21594683825969696,1,119.77800471500383,30.318070172930224,3796,1,0.96,0.04,0.0,0.9199999999999999
3797,450.0,646.0,580.0,1570.0,1501.0,1100.0,0.46046510338783264,-0.02246825210750103,-0.39823007583618164,1,120.19662066280024,30.31815935495129,3797,1,0.81,0.19,0.0,0.6200000000000001
