system:index,Original_ID,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
00000000000000003217_0,12823,1902.9999999999995,326.9039954210138,1236.6666666666663,204.9609718946512,639.8888888888886,29.219264742610772,956.9444444444442,35.89447840889864,928.6666666666664,63.350874763757865,1865.888888888888,366.8148017262008,3,-0.32182226,0.0860947764836933,0.011146747,0.0510661820419849,0.32435453,0.0993035103138527,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a3b_0,14907,119.16666666666664,1.0,106.38888888888886,0.8748897637791928,617.4444444444442,6.335282351175266,877.333333333333,5.275730597114805,649.3333333333331,7.615773105863909,257.6666666666666,1.4142135623730951,3,0.7608287,0.0015681998111424,-0.3675363,0.0045605532636748,-0.4317951,0.0042544768667833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002909_0,10505,150.99999999999997,0.9128709291752768,127.7222222222222,1.030402055055427,636.2222222222221,8.165343808203492,912.2222222222218,8.580051512121782,676.8333333333333,8.27982823224948,273.5555555555555,7.100252125587968,3,0.71594644,0.0018392190880878,-0.2884891,0.0101655130498674,-0.42440802,0.0074342764451717,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000031df_0,12767,108.88888888888886,2.0786985482077887,92.2222222222222,2.04275292342798,625.3333333333331,6.666666666666667,872.6666666666663,5.456901847914967,598.0,7.659416862050705,230.44444444444431,4.030746032715258,3,0.77813405,0.0037510841375172,-0.3582092,0.0070057698834495,-0.4436357,0.0106287225016843,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000345b_0,13403,121.44444444444444,1.498970840358996,94.6111111111111,1.5947444549342034,631.5555555555554,8.281319152982649,835.7777777777776,3.5520816362610916,600.2777777777776,6.7704878829249635,251.7777777777777,3.873780174390439,3,0.7462506,0.0035072829743173,-0.34916368,0.0085010034186993,-0.40902779,0.0035826009241939,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000357f_0,13695,941.3333333333328,151.76150880758783,654.4444444444442,113.21524348790082,631.9999999999998,8.31330927555995,976.1111111111107,24.631481411866357,801.4444444444441,18.653930840507748,749.9999999999998,56.855078928799315,3,0.025738427,0.1053115184845509,0.1050635,0.0956122430336298,-0.03434026,0.0305628853207131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039b4_0,14772,196.8888888888888,8.106162874209254,161.4444444444444,12.001028762486335,620.3888888888888,8.455037215825792,863.333333333333,6.916164640415476,638.4999999999999,6.69991708074726,296.8888888888888,6.919287767528903,3,0.62868565,0.0120613385814713,-0.20274921,0.0145723101381182,-0.36528277,0.0067045187860266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a94_0,14996,180.7222222222222,7.360220071857468,147.4444444444444,3.811127308031619,617.611111111111,11.442556478577837,864.0555555555554,7.610097256073051,621.8333333333333,19.037973748391515,269.77777777777766,3.408413700038705,3,0.6541482,0.0103071245058699,-0.19798017,0.0160298865752276,-0.39464718,0.0096974120786213,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003716_0,14102,863.2777777777776,180.97929763605435,580.3333333333333,145.49551348562073,632.111111111111,14.741810867540408,887.333333333333,27.8178599704099,736.2222222222221,93.34765101820896,1006.6666666666664,538.5433027054453,3,0.026470674,0.1321235505898619,-0.011396674,0.216088321619001,0.07687113,0.2279798843340546,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a47_0,14919,164.16666666666663,2.449489742783178,129.72222222222217,2.506780927262027,633.111111111111,8.282437167410947,879.6666666666664,4.409585518440984,640.8888888888888,6.765015306618081,273.88888888888886,11.134974374509634,3,0.6854581,0.0041479447369016,-0.2500264,0.02053945199233,-0.4013117,0.0205956742491903,"{""type"":""MultiPoint"",""coordinates"":[]}"
