Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo,prob_1,prob_2,margin
7401,7401,2609.75,1755.3333333333337,631.0,849.8333333333333,882.5,2543.0,2,-0.5087077,0.012954248,0.48474675,30.264646163864533,114.15902920001392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.15902920001393,30.264646163864533]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
7402,7402,2880.0,2138.0,655.0,1032.0,1270.0,3292.0,2,-0.47239265,-0.06675308,0.44322667,30.88619050894683,114.8270164452852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.82701644528521,30.88619050894683]}",0.89,0.11,0.78
7403,7403,1871.0,1001.0,580.0,814.0,919.0,2084.0,2,-0.39366853,-0.053855877,0.38794538,30.03045536929457,114.4826921968822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.4826921968822,30.03045536929457]}",0.9733333333333334,0.02666666666666667,0.9466666666666668
7404,7404,1941.0,1189.5,495.0,658.0,562.0,2841.5,2,-0.4936514,-0.18829064,0.6697517,30.36399983428815,114.45349695014832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.45349695014832,30.36399983428815]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
7405,7405,1745.5,1315.0,699.0,896.5,918.0,1325.0,2,-0.32134748,0.13694838,0.1814534,30.68469839071882,114.42690681773838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.42690681773838,30.68469839071882]}",0.68,0.2733333333333333,0.40666666666666673
7406,7406,1838.0,1132.1666666666667,687.0,1009.625,887.0,2850.75,2,-0.29090032,-0.21599573,0.52538294,30.769229858954468,113.9446013416946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.94460134169461,30.769229858954468]}",0.9766666666666667,0.013333333333333334,0.9633333333333334
7407,7407,1911.0,1447.0,786.0,1056.0,1086.0,2412.0,2,-0.28816986,-0.11589174,0.37907377,30.7514432163289,114.2631439414434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.26314394144339,30.7514432163289]}",0.8166666666666667,0.18333333333333332,0.6333333333333333
7408,7408,2107.5,1442.0,752.0,1036.0,1165.0,2246.0,2,-0.3408621,-0.031813484,0.31691587,30.3109992325251,114.40426927257856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.40426927257857,30.3109992325251]}",0.93,0.06666666666666667,0.8633333333333334
7409,7409,2331.0,1617.0,454.0,642.0,653.0,1938.0,2,-0.568113,0.09205903,0.4959475,30.940179257522413,114.74526975443034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.74526975443034,30.940179257522413]}",0.99,0.01,0.98
7410,7410,1324.5,753.5,423.5,607.0,492.5,1369.5,2,-0.37147295,-0.016703786,0.4709989,30.62945200074547,114.65166530182508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.65166530182509,30.62945200074547]}",0.9633333333333334,0.03333333333333333,0.93
7411,7411,1924.0,1410.0,654.0,893.0,794.0,2723.0,2,-0.3659922,-0.17193888,0.54847884,31.00494778950743,114.44532228106284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.44532228106283,31.00494778950743]}",0.9233333333333333,0.06,0.8633333333333333
7412,7412,2323.5,1468.0,661.0,901.0,830.5,2730.0,2,-0.44115368,-0.0804393,0.5334925,30.62864351698976,114.57908142686824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.57908142686823,30.62864351698976]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
7413,7413,1967.3333333333333,1328.8,734.0370370370371,979.5714285714286,913.0,3087.5,2,-0.33518624,-0.22160308,0.54355705,30.64732847489945,114.1000997173757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.1000997173757,30.64732847489945]}",0.96,0.03666666666666667,0.9233333333333333
7414,7414,1242.5,733.0,285.6388888888889,417.75,324.3333333333333,1822.25,2,-0.49676254,-0.18916714,0.69781435,31.093611508050028,114.24005723864153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.24005723864153,31.093611508050028]}",1.0,0.0,1.0
7415,7415,2322.3333333333335,1427.6666666666667,747.6666666666666,970.0,1004.6666666666666,2407.0,2,-0.41075227,-0.017902452,0.41104054,30.713803805924293,114.04925507229451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.04925507229453,30.713803805924293]}",0.9266666666666666,0.07333333333333333,0.8533333333333333
7416,7416,2328.0,1467.0,632.5,878.0,971.0,2502.0,2,-0.45227697,-0.036024846,0.44082925,30.766265418516873,114.73565778089026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.73565778089026,30.766265418516873]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
7417,7417,2035.0,1240.0,435.0,648.0,623.0,2488.0,2,-0.51695865,-0.100154765,0.5994857,30.905953445197454,114.72335086149782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.72335086149782,30.905953445197458]}",1.0,0.0,1.0
7418,7418,2132.0,1288.5,541.5,738.0,744.0,2348.5,2,-0.4857143,-0.0483205,0.5188359,30.358609942583435,114.43840525337512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.43840525337511,30.358609942583435]}",1.0,0.0,1.0
7419,7419,631.5,437.5,617.0,794.5,615.5,804.0,2,0.11430575,-0.12016719,0.13279323,30.772194299392066,114.45502408613132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.45502408613132,30.772194299392062]}",0.7733333333333333,0.22,0.5533333333333333
7420,7420,2619.0,1649.0,606.0,830.0,1030.0,2378.0,2,-0.5187011,0.048228938,0.3955399,30.869751339247443,114.2556879245852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.2556879245852,30.869751339247443]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
7421,7421,2185.5,1434.5,634.5,861.5,851.0,2049.5,2,-0.43452576,0.03211334,0.4132046,30.116783468098458,114.222719753658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.22271975365801,30.116783468098458]}",0.9366666666666666,0.06333333333333334,0.8733333333333333
7422,7422,1890.0,1119.0,324.0,449.5,391.5,2276.0,2,-0.61572987,-0.092654824,0.70646673,31.176885334887903,114.25335230484647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.25335230484649,31.176885334887906]}",1.0,0.0,1.0
7423,7423,2702.875,1926.0,722.3333333333334,942.7777777777778,1037.2,2296.0,2,-0.48279342,0.08139332,0.37765512,30.41915639273309,114.14034424210423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.14034424210425,30.41915639273309]}",0.9333333333333333,0.06666666666666667,0.8666666666666667
7424,7424,2689.0,1702.0,730.0,982.0,1168.0,2706.0,2,-0.46499592,-0.003151066,0.39700568,30.99291036470023,114.87992721551986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.87992721551986,30.99291036470023]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
7425,7425,2377.0,1512.0,564.0,874.0,890.0,2431.0,2,-0.46231928,-0.011231281,0.46401685,30.95428280748309,114.58878323193672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.58878323193672,30.95428280748309]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
7426,7426,1676.0,1185.5,1026.5,1294.0,1317.0,2431.5,2,-0.12861952,-0.18393183,0.29731894,30.750544901044783,114.42771530149408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.42771530149409,30.750544901044783]}",0.8266666666666667,0.17333333333333334,0.6533333333333333
7427,7427,2190.8888888888887,1340.9761904761904,540.25,814.1363636363636,717.8333333333334,2947.0714285714284,2,-0.45815006,-0.14717562,0.6082663,30.62864351698976,114.00945970520804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.00945970520804,30.62864351698976]}",1.0,0.0,1.0
7428,7428,971.0,643.0,288.0,368.0,318.0,1136.0,2,-0.45033607,-0.07831039,0.56258595,31.319088644364022,114.31353942888248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.31353942888249,31.319088644364026]}",0.9733333333333334,0.02666666666666667,0.9466666666666668
7429,7429,1996.7777777777776,1525.0833333333333,551.0,782.4285714285714,786.6666666666666,2305.75,2,-0.436941,-0.07181179,0.49122855,30.802737019052127,114.19523130596396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.19523130596396,30.802737019052127]}",0.8433333333333334,0.15666666666666668,0.6866666666666668
7430,7430,2271.5,1502.5,598.0,993.5,939.5,3099.0,2,-0.3914242,-0.15408249,0.5347282,30.431822638239176,113.6950493557662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.6950493557662,30.431822638239176]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
7431,7431,1719.0,1016.0,391.0,512.5,450.5,1815.0,2,-0.5406677,-0.027164686,0.6022953,31.226113012457656,114.33653630015596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.33653630015596,31.226113012457656]}",1.0,0.0,1.0
7432,7432,2152.5,1268.5,439.0,611.0,590.5,2299.0,2,-0.55780715,-0.032910254,0.5912788,30.16241788453173,114.23754195584598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.23754195584598,30.16241788453173]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
7433,7433,1758.0,1012.0,375.0,596.0,456.0,2281.0,2,-0.49362788,-0.1294875,0.66678846,30.951857356215967,114.86321855123524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.86321855123524,30.951857356215967]}",1.0,0.0,1.0
7434,7434,1575.5,940.0,555.0,792.5,610.5,2357.5,2,-0.3306588,-0.19883041,0.58861184,30.66852871560467,114.40947950122646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.40947950122646,30.66852871560467]}",0.9766666666666667,0.02,0.9566666666666667
7435,7435,2259.5,1536.5,638.5,876.5,910.0,2505.5,2,-0.44100764,-0.051626444,0.46713513,30.362832024418797,114.42690681773838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.42690681773838,30.362832024418797]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
7436,7436,1807.45,1136.75,587.0,751.4285714285714,722.4545454545455,2059.0,2,-0.41268915,-0.06505968,0.48052034,30.689818787838306,114.06892817701676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.06892817701676,30.689818787838302]}",0.9566666666666667,0.043333333333333335,0.9133333333333333
7437,7437,1904.1666666666663,1162.75,561.75,757.8333333333334,794.6666666666666,2158.0,2,-0.4306286,-0.062487178,0.4617295,30.520216862196538,113.95672859803022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.95672859803022,30.520216862196538]}",0.9833333333333333,0.016666666666666666,0.9666666666666666
7438,7438,2186.0,1444.0,577.625,777.6666666666666,857.6666666666666,2310.125,2,-0.47519964,-0.027607106,0.45850816,30.519767704554475,113.95636927191656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.95636927191657,30.519767704554475]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
7439,7439,1702.0,1048.0,443.0,579.0,433.0,1980.0,2,-0.49232793,-0.07550245,0.64111066,30.397327331328984,114.24131488003928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.24131488003928,30.397327331328984]}",1.0,0.0,1.0
7440,7440,2225.0,1424.0,468.0,616.0,586.0,1897.0,2,-0.56634986,0.07957302,0.52799034,30.984376369501092,114.72811193250364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.72811193250365,30.984376369501092]}",0.9833333333333333,0.016666666666666666,0.9666666666666666
7441,7441,2447.0,1641.0,484.0,758.0,750.0,2348.0,2,-0.5269891,0.020646507,0.5158166,30.843610364479563,114.74616806971446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.74616806971446,30.843610364479563]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
7442,7442,1335.0,684.0,530.0,669.0,473.0,2674.0,2,-0.33233532,-0.3339985,0.69939625,31.35978232673464,114.29763924835358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.29763924835358,31.359782326734642]}",0.9666666666666667,0.03333333333333333,0.9333333333333333
7443,7443,2320.0,1655.25,616.0,889.0,885.5,2675.5,2,-0.4459333,-0.07116405,0.5026678,30.292493937672237,114.13675098096778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.13675098096778,30.292493937672237]}",0.9766666666666667,0.023333333333333334,0.9533333333333334
7444,7444,2668.0,1760.0,727.0,965.0,1140.0,2678.0,2,-0.4687586,-0.0018705574,0.4028287,30.98231024434762,114.7922516437898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.7922516437898,30.98231024434762]}",0.99,0.01,0.98
7445,7445,933.0,675.0,484.0,552.0,517.0,1100.0,2,-0.25656566,-0.08214461,0.3605442,30.87550055706581,114.28039159489848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.28039159489849,30.875500557065806]}",0.7533333333333333,0.24333333333333335,0.51
7446,7446,2256.0,1613.5,696.8333333333334,981.25,1165.0,2386.4,2,-0.39377558,-0.02808892,0.3439207,30.27928870299568,114.03685832137369,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.03685832137369,30.279288702995682]}",0.9633333333333334,0.03666666666666667,0.9266666666666667
7447,7447,2594.5,1677.5,724.4,1033.6,987.0,2682.6666666666665,2,-0.4302252,-0.016707197,0.4620765,31.258093036572312,114.24715392938606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.24715392938606,31.258093036572312]}",0.96,0.04,0.9199999999999999
7448,7448,2288.5,1552.0,557.0,783.5,766.0,2652.0,2,-0.48990884,-0.07357555,0.5517847,30.51024556254281,113.8370730021855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.8370730021855,30.51024556254281]}",0.9833333333333333,0.016666666666666666,0.9666666666666666
7449,7449,2151.0,1443.0,570.0,777.0,696.0,2856.0,2,-0.4692623,-0.14080288,0.6081081,30.542135755129053,114.25452011471585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.25452011471585,30.542135755129053]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
7450,7450,2179.0,1441.0,678.0,904.0,896.0,2326.0,2,-0.41355821,-0.03263041,0.44382372,30.908917885635052,114.27778648057452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.27778648057453,30.908917885635052]}",0.9433333333333334,0.056666666666666664,0.8866666666666667
7451,7451,2470.5,1871.5,914.5,1148.0,1256.0,2461.0,2,-0.36548293,0.0019263916,0.32418618,30.85070705522411,114.51781632449128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.51781632449128,30.85070705522411]}",0.7733333333333333,0.22333333333333333,0.55
7452,7452,1808.8333333333333,1402.4,753.8571428571429,1010.25,943.75,1873.5,2,-0.28327766,-0.01756133,0.3300204,30.33489441908268,114.08033678112508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.08033678112507,30.33489441908268]}",0.75,0.23,0.52
7453,7453,2829.0,1902.0,581.0,787.0,868.0,2408.0,2,-0.5647124,0.08038954,0.47008547,30.962098150454928,114.82872324432503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.82872324432505,30.962098150454928]}",0.92,0.08,0.8400000000000001
7454,7454,2347.0,1959.0,810.0,1072.0,1252.0,1964.0,2,-0.37291604,0.0888425,0.22139303,30.617594238995093,114.41936096935176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.41936096935177,30.617594238995093]}",0.79,0.20333333333333334,0.5866666666666667
7455,7455,2343.5,1527.5,532.0,667.0,738.0,1974.5,2,-0.5568842,0.08545623,0.45585254,30.365347307214332,114.42304406201669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.42304406201667,30.365347307214332]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
7456,7456,1380.5,900.0,565.0,769.75,664.0,1369.0,2,-0.28403673,0.0041825785,0.34677815,30.57887685024954,113.94639797226284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.94639797226284,30.57887685024954]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
7457,7457,861.0,621.5,403.5,479.0,408.0,491.0,2,-0.28507462,0.27366865,0.09232481,30.96955416731312,114.3136292604109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.3136292604109,30.96955416731312]}",0.88,0.08333333333333333,0.7966666666666666
7458,7458,1507.0,976.0,524.0,753.0,734.0,2085.5,2,-0.33362833,-0.16102992,0.4793403,30.290966801689233,113.87525140176058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.87525140176058,30.290966801689233]}",0.9133333333333333,0.07666666666666666,0.8366666666666667
7459,7459,2411.0,1754.0,1004.0,1346.0,1456.0,2652.0,2,-0.28347087,-0.047600236,0.29113925,30.901731363362096,114.27778648057452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.27778648057453,30.901731363362096]}",0.86,0.14,0.72
7460,7460,2456.2,2064.3333333333335,770.3590909090909,1187.7142857142858,1492.5,2304.416666666667,2,-0.34811074,0.031883124,0.21383579,30.472246826024556,114.01287330328768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.01287330328769,30.472246826024556]}",0.9266666666666666,0.07333333333333333,0.8533333333333333
7461,7461,289.5,200.0,465.5,668.5,496.5,585.5,2,0.39561588,-0.3382857,0.08225508,30.805342133376072,114.3743553736174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.37435537361739,30.805342133376072]}",0.6833333333333333,0.31666666666666665,0.3666666666666667
7462,7462,2339.5,1370.0,515.5,752.5,864.5,2345.0,2,-0.51326,-0.0011740847,0.4612868,30.984915358671564,114.9336464695102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.93364646951021,30.984915358671564]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
7463,7463,1199.0,761.5,436.5,547.5,467.5,781.5,2,-0.37303177,0.21080536,0.25140113,31.024261568116,114.3490228826052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.34902288260521,31.024261568116]}",0.8533333333333334,0.13666666666666666,0.7166666666666668
7464,7464,1609.0,757.5,463.5,735.0,459.5,3685.0,2,-0.3728669,-0.39214206,0.77826035,30.30399237330897,114.3112038091438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.31120380914379,30.30399237330897]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
7465,7465,2317.5,1427.5,476.0,716.5,784.5,2087.0,2,-0.52768624,0.05233284,0.45359567,30.896431303185793,114.99500140341556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.99500140341557,30.896431303185793]}",1.0,0.0,1.0
7466,7466,2057.0,1394.0,634.5,862.5,1084.0,2083.0,2,-0.4091454,-0.006280193,0.31544048,30.874871736366924,114.51341457959909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.51341457959909,30.874871736366924]}",0.9633333333333334,0.03666666666666667,0.9266666666666667
7467,7467,2280.0,1493.0,452.0,682.0,680.0,2785.0,2,-0.53950036,-0.09970385,0.6075036,30.85906138736642,114.8327656631036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.83276566310359,30.85906138736642]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
7468,7468,2967.5,2159.0,670.5,919.0,1128.0,2599.0,2,-0.5270809,0.066199586,0.3946874,31.268872819981745,114.37354688986169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.37354688986169,31.268872819981745]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
7469,7469,2498.0,2008.6666666666667,844.375,1164.0,1425.5,2120.5,2,-0.3642818,0.0817365,0.1959955,30.3658862963848,114.16585639617324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.16585639617325,30.3658862963848]}",0.87,0.13,0.74
7470,7470,326.0,201.5,567.0,753.5,577.5,894.5,2,0.3960167,-0.46579272,0.21535327,30.32761806528131,114.446669753989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.44666975398901,30.32761806528131]}",0.6966666666666667,0.30333333333333334,0.3933333333333333
7471,7471,1645.0,903.5,454.0,626.5,475.5,2792.0,2,-0.44838214,-0.258508,0.7089518,30.30030928064408,114.36878581885584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.36878581885584,30.30030928064408]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
7472,7472,1708.0,1091.5,578.5,803.0,864.0,1818.0,2,-0.36041418,-0.031196823,0.3557047,30.76842137519876,114.75865465216371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.75865465216371,30.76842137519876]}",0.97,0.03,0.94
7473,7473,2581.875,1831.3333333333333,1028.6666666666667,1258.0,1401.5,2339.0,2,-0.34477034,0.04935606,0.25063494,30.371006693504285,113.9708321479909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.9708321479909,30.371006693504285]}",0.7833333333333333,0.21666666666666667,0.5666666666666667
7474,7474,2029.0,1577.0,716.0,1055.0,1050.0,2397.0,2,-0.3158236,-0.08314505,0.39077458,30.265724142205475,113.7732027854846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.7732027854846,30.265724142205475]}",0.9133333333333333,0.06666666666666667,0.8466666666666667
7475,7475,2465.0,1499.5,572.5,828.0,1011.0,2369.5,2,-0.4971151,0.019753853,0.40186363,30.85771391444024,114.45134099346645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.45134099346643,30.85771391444024]}",1.0,0.0,1.0
7476,7476,2202.3333333333335,1521.75,635.65,847.4,969.0,2346.0,2,-0.44427928,-0.031586662,0.41538462,31.00863088217232,114.19810591487314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.19810591487314,31.00863088217232]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
7477,7477,2626.0,2298.0,735.5,921.5,1071.0,2254.0,2,-0.4804792,0.076229505,0.35578948,30.224221976079154,114.34722625203698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.34722625203698,30.224221976079154]}",0.7133333333333334,0.2866666666666667,0.4266666666666667
7478,7478,2123.9,1583.8181818181818,673.8333333333334,943.7777777777778,1056.857142857143,2116.0,2,-0.38469562,0.0018632514,0.3338136,30.651101399092752,114.0400024248681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.0400024248681,30.651101399092752]}",0.9566666666666667,0.043333333333333335,0.9133333333333333
7479,7479,2139.5,1534.5,732.0,990.0,928.5,2854.0,2,-0.36731106,-0.14308602,0.50905484,30.47134851074043,114.34794490426428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.34794490426428,30.471348510740434]}",0.9566666666666667,0.043333333333333335,0.9133333333333333
7480,7480,2416.5,1547.5,520.5,719.5,686.0,2346.0,2,-0.5411352,0.01480315,0.5474934,30.854120653303763,114.42358305118714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.42358305118714,30.854120653303763]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
7481,7481,2566.0,1663.0,706.5,958.5,997.5,2727.0,2,-0.45609307,-0.030417532,0.46435764,30.918619690703544,114.93122101824308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.93122101824308,30.918619690703544]}",0.9733333333333334,0.023333333333333334,0.9500000000000001
7482,7482,1887.0,1107.0,368.0,548.0,493.0,2092.0,2,-0.5498973,-0.05152048,0.61856866,30.872625948156625,114.87444749228672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.87444749228672,30.872625948156625]}",1.0,0.0,1.0
7483,7483,2541.0,1572.5,512.5,754.0,704.5,2458.0,2,-0.5423369,0.01660332,0.5544664,30.95338449219897,115.00784731197848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.00784731197848,30.95338449219897]}",0.99,0.01,0.98
7484,7484,2573.0,2357.0,1274.0,1510.0,1727.0,2468.0,2,-0.26034778,0.0208292,0.17663886,30.36849141070875,114.40687438690252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.40687438690252,30.36849141070875]}",0.71,0.29,0.42
7485,7485,1755.0,1019.0,460.0,644.0,571.0,2070.0,2,-0.46310964,-0.08235294,0.56758803,30.44206343247814,114.56273208869725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.56273208869725,30.44206343247814]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
7486,7486,2251.75,1487.5,520.75,758.5,780.6666666666666,3002.0,2,-0.49605516,-0.14280276,0.58724004,31.03890410724715,114.18993124578763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.18993124578765,31.03890410724715]}",0.99,0.01,0.98
7487,7487,2283.0,1679.0,753.5,982.5,1057.0,2688.0,2,-0.39825448,-0.08147254,0.43551403,30.674816922593507,114.58429165551613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.58429165551613,30.674816922593507]}",0.95,0.05,0.8999999999999999
7488,7488,1847.5,1669.0,925.5,1015.5,1063.0,1851.0,2,-0.29060426,-0.0009463296,0.27041867,30.993808679984348,114.33177522915013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.33177522915013,30.993808679984348]}",0.64,0.36,0.28
7489,7489,1854.3214285714284,1364.6,478.95,608.1333333333333,609.8823529411765,2199.75,2,-0.5060755,-0.08520535,0.56586325,30.48131981039416,114.06910784007356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.06910784007357,30.48131981039416]}",0.9466666666666667,0.05333333333333334,0.8933333333333333
7490,7490,1189.0,659.25,401.5,574.5,381.0,2271.0,2,-0.34845477,-0.31271675,0.7126697,30.39337474407886,114.06219081238584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.06219081238585,30.39337474407886]}",1.0,0.0,1.0
7491,7491,2185.5,1550.0,603.0,825.5,875.0,2226.5,2,-0.45167717,-0.009292838,0.4357569,30.382864455254666,114.51260609584338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.51260609584338,30.382864455254662]}",0.98,0.02,0.96
7492,7492,1227.0,653.0,358.0,453.0,346.0,2154.0,2,-0.46071428,-0.27417925,0.7232,30.95329466067056,114.4286136167782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.42861361677821,30.953294660670558]}",1.0,0.0,1.0
7493,7493,1620.0,968.0,489.5,749.5,631.0,2765.5,2,-0.36737707,-0.26120168,0.62844104,30.34244026746928,114.34507029535509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.34507029535509,30.342440267469282]}",0.9466666666666667,0.02666666666666667,0.92
7494,7494,1908.0,1304.5,603.5,830.5,868.0,1939.5,2,-0.39346358,-0.008187135,0.3816563,30.709402061032108,114.61366656530684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.61366656530683,30.709402061032108]}",0.9133333333333333,0.08333333333333333,0.83
7495,7495,1532.0,826.5,528.0,732.0,591.0,1568.5,2,-0.3533569,-0.0117722945,0.45265108,30.39714766827216,113.86986151005588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.86986151005587,30.39714766827216]}",0.9666666666666667,0.03333333333333333,0.9333333333333333
7496,7496,1768.0,1107.0,559.0,763.5,732.0,2574.5,2,-0.3968003,-0.18572251,0.5572358,30.138253203388917,114.34255501255956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.34255501255956,30.138253203388917]}",0.9733333333333334,0.02666666666666667,0.9466666666666668
7497,7497,2045.75,1471.0,747.8,1083.3333333333333,1049.5,2701.25,2,-0.30757144,-0.13808721,0.44037858,30.589926128244212,114.1235457462912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.12354574629121,30.589926128244212]}",0.9733333333333334,0.023333333333333334,0.9500000000000001
7498,7498,2352.0,1427.5,539.5,742.0,653.5,2660.0,2,-0.520362,-0.061452515,0.60555303,31.24066572006039,114.30617324355272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.30617324355272,31.24066572006039]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
