PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,RF_Pred,prob_1,prob_2,prob_3,Method,Rule
60,3291,113.8677953849024,28.08371631707916,1,0.28,797.4838761186761,1,0.64,0.36,0.0,Top150,min_margin
61,7661,113.11608515515115,28.403875884339357,2,0.28,231.58937630374245,2,0.36,0.64,0.0,Top150,min_margin
62,9203,112.84605158074484,28.319344416103707,2,0.28,702.0765354015809,2,0.36,0.64,0.0,Top150,min_margin
63,1212,113.12264285672524,28.271284548403315,1,0.28333333333333327,953.2646430171679,1,0.6233333333333333,0.03666666666666667,0.34,Top150,min_margin
64,6016,113.41666144921756,28.207773657816062,2,0.2833333333333333,408.3944370969232,2,0.3566666666666667,0.64,0.0033333333333333335,Top150,min_margin
65,8466,112.73771475748003,28.417620108186384,2,0.2833333333333333,293.0183741762416,2,0.016666666666666666,0.6333333333333333,0.35,Top150,min_margin
66,2043,113.51790158173785,28.44995945841469,1,0.2866666666666666,539.8656383375919,1,0.6433333333333333,0.3566666666666667,0.0,Top150,min_margin
67,5465,111.96866704274532,28.184327628900544,2,0.2866666666666666,817.0541285474532,2,0.3566666666666667,0.6433333333333333,0.0,Top150,min_margin
68,7950,113.5003844336975,28.056138037856687,2,0.2866666666666666,437.3368502989362,2,0.3566666666666667,0.6433333333333333,0.0,Top150,min_margin
69,9590,113.44334141315592,28.225290805856396,2,0.2866666666666666,529.6633711945949,2,0.3566666666666667,0.6433333333333333,0.0,Top150,min_margin
70,9611,113.75640428967156,28.021373236361264,2,0.2866666666666666,497.5035462327183,2,0.3566666666666667,0.6433333333333333,0.0,Top150,min_margin
71,7015,113.11527667139546,28.096023236471595,2,0.29,2035.7996816644954,2,0.35333333333333333,0.6433333333333333,0.0033333333333333335,Top150,min_margin
72,8662,112.7767016408108,28.45391204566481,2,0.29000000000000004,787.6611130222751,2,0.35,0.64,0.01,Top150,min_margin
73,9549,112.60539291612923,27.933158675460728,2,0.29000000000000004,366.62441982072824,2,0.01,0.64,0.35,Top150,min_margin
74,9805,112.98960236314714,28.41824892888527,2,0.29000000000000004,460.8629811366076,2,0.33666666666666667,0.6266666666666667,0.03666666666666667,Top150,min_margin
75,12684,112.99616006472122,28.27469814648297,3,0.29000000000000004,175.05737929632045,3,0.31333333333333335,0.08333333333333333,0.6033333333333334,Top150,min_margin
76,3456,113.624351942906,27.917348326460225,1,0.2933333333333333,441.81488172724556,1,0.6466666666666666,0.35333333333333333,0.0,Top150,min_margin
77,3852,112.49373232631316,28.30236625723385,1,0.2933333333333333,563.8580635655666,1,0.6466666666666666,0.35333333333333333,0.0,Top150,min_margin
78,6266,112.42581969083372,28.05937197287952,2,0.2933333333333333,772.4019633410595,2,0.35333333333333333,0.6466666666666666,0.0,Top150,min_margin
79,7079,112.86752131603532,28.108599650449268,2,0.2933333333333333,528.8440495048501,2,0.35333333333333333,0.6466666666666666,0.0,Top150,min_margin
80,8760,113.47639941561152,28.03080554684452,2,0.2933333333333333,524.3233498214635,2,0.35333333333333333,0.6466666666666666,0.0,Top150,min_margin
81,7788,113.25873762226936,28.4275015763117,2,0.29333333333333333,229.25011278999685,2,0.006666666666666667,0.6433333333333333,0.35,Top150,min_margin
82,8555,112.72352137599094,28.374680637605472,2,0.29666666666666663,562.3134064145563,2,0.35,0.6466666666666666,0.0033333333333333335,Top150,min_margin
83,7712,112.87758244721743,28.281705005699106,2,0.29999999999999993,868.8606451870769,2,0.3466666666666667,0.6466666666666666,0.006666666666666667,Top150,min_margin
84,9932,112.60575224224289,28.204449891264822,2,0.29999999999999993,480.26952879063487,2,0.3466666666666667,0.6466666666666666,0.006666666666666667,Top150,min_margin
85,174,112.211302000986,27.998106870502568,1,0.3,844.7243478762339,1,0.64,0.34,0.02,Top150,min_margin
86,2652,113.20681499884724,28.228075583237164,1,0.30000000000000004,477.9509148019739,1,0.65,0.35,0.0,Top150,min_margin
87,3818,113.21570832016003,28.33102251479726,1,0.30000000000000004,722.3373472148714,1,0.65,0.35,0.0,Top150,min_margin
88,5127,112.45438611686872,28.100245318306957,2,0.30000000000000004,1162.7272015442782,2,0.06666666666666667,0.6166666666666667,0.31666666666666665,Top150,min_margin
89,6326,113.3921374419611,28.26876926560778,2,0.30000000000000004,738.7814406966714,2,0.35,0.65,0.0,Top150,min_margin
90,6704,112.47558635757396,28.24720969878891,2,0.30000000000000004,639.6637213629479,2,0.35,0.65,0.0,Top150,min_margin
91,8414,113.60360085984284,28.428310060067407,2,0.30000000000000004,1367.0243965033198,2,0.35,0.65,0.0,Top150,min_margin
92,9711,112.89572841595664,27.956964030489893,2,0.30000000000000004,812.6525375990532,2,0.35,0.65,0.0,Top150,min_margin
93,9884,113.5852752280468,28.495863369433195,2,0.30000000000000004,415.58811784206,2,0.35,0.65,0.0,Top150,min_margin
94,5437,113.25496469807604,28.26778111879525,2,0.30333333333333334,460.4871693984021,2,0.3466666666666667,0.65,0.0033333333333333335,Top150,min_margin
95,7561,112.8697671042456,28.180824199292477,2,0.30333333333333334,497.12870463172095,2,0.3466666666666667,0.65,0.0033333333333333335,Top150,min_margin
96,11393,112.7577471883159,28.26832010796572,3,0.30333333333333334,136.87919062924314,3,0.043333333333333335,0.32666666666666666,0.63,Top150,min_margin
97,13902,112.63162372242552,28.302006931120204,3,0.3033333333333334,438.18195273439596,3,0.3333333333333333,0.03,0.6366666666666667,Top150,min_margin
98,5219,113.06101842823465,28.30461204544415,2,0.3066666666666666,127.39467284062238,2,0.34,0.6466666666666666,0.013333333333333334,Top150,min_margin
99,2034,112.45824887259045,28.13941186469457,1,0.30666666666666664,372.0965959274534,1,0.6533333333333333,0.3466666666666667,0.0,Top150,min_margin
100,5250,113.68768317043644,28.26733196115319,2,0.30666666666666664,60.315525763481546,2,0.0,0.6533333333333333,0.3466666666666667,Top150,min_margin
101,5700,113.80688960863908,28.186214090997197,2,0.30666666666666664,94.319276639415,2,0.0,0.6533333333333333,0.3466666666666667,Top150,min_margin
102,7499,112.91459303692316,28.112642069227807,2,0.30666666666666664,696.7653977831826,2,0.3466666666666667,0.6533333333333333,0.0,Top150,min_margin
103,6738,112.69217017257516,28.37881288791242,2,0.3066666666666667,639.1341755172001,2,0.33,0.6366666666666667,0.03333333333333333,Top150,min_margin
104,5443,112.37308858365591,28.07374501742543,2,0.31,591.1488417123151,2,0.3433333333333333,0.6533333333333333,0.0033333333333333335,Top150,min_margin
105,10735,112.7917035060556,28.45732564374447,3,0.31,175.58676323052381,3,0.3333333333333333,0.023333333333333334,0.6433333333333333,Top150,min_margin
106,11456,112.64833238671014,28.32590211767778,3,0.31,283.9137514607892,3,0.33,0.03,0.64,Top150,min_margin
107,635,112.10494147134624,28.15656968662125,1,0.3133333333333333,479.39483864360614,1,0.6566666666666666,0.3433333333333333,0.0,Top150,min_margin
108,1441,112.83904472152872,28.247748687959383,1,0.3133333333333333,916.0754192372727,1,0.6566666666666666,0.3433333333333333,0.0,Top150,min_margin
109,5930,113.19819117211968,28.3064985075408,2,0.3133333333333333,749.9013212408892,2,0.34,0.6533333333333333,0.006666666666666667,Top150,min_margin
110,6672,112.64204417972132,28.229872213805404,2,0.3133333333333333,418.4945478191464,2,0.3433333333333333,0.6566666666666666,0.0,Top150,min_margin
111,9908,113.16989424066992,28.17803942191171,2,0.3133333333333333,293.390342882325,2,0.3433333333333333,0.6566666666666666,0.0,Top150,min_margin
