Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo
11436,11436,126.5,95.0,827.5,1156.0,886.0,481.0,3,0.80272907,-0.58353907,-0.2962692,28.50430753310392,116.14331783110556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.14331783110555,28.50430753310392]}"
11437,11437,141.5,115.5,524.0,734.0,463.5,287.0,3,0.67675614,-0.3395566,-0.23517655,28.37692642581577,115.73683016504148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.73683016504147,28.37692642581577]}"
11438,11438,493.0,372.0,519.0,655.0,490.0,661.0,3,0.14111498,-0.14558059,0.14856647,28.67516710014345,116.08834093571744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.08834093571744,28.67516710014345]}"
11439,11439,110.0,91.0,793.0,1062.0,836.0,456.0,3,0.8122867,-0.61130744,-0.29411766,28.467027448812956,116.16451807181078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.16451807181078,28.467027448812956]}"
11440,11440,86.5,62.0,663.5,898.5,648.5,313.0,3,0.8243655,-0.5669587,-0.34893396,28.440527147931434,116.3323233668843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.3323233668843,28.440527147931434]}"
11441,11441,190.0,150.0,828.0,1212.0,850.0,381.0,3,0.7289586,-0.33450088,-0.38099107,28.523441648655663,116.09903088759846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.09903088759846,28.523441648655663]}"
11442,11442,93.5,77.0,702.0,1000.5,538.0,227.5,3,0.82906765,-0.41744548,-0.40561724,28.5319756438548,116.42143624306895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.42143624306895,28.5319756438548]}"
11443,11443,127.5,96.5,619.5,810.5,522.5,380.5,3,0.728145,-0.4980315,-0.1572536,28.352402418559308,115.74716079080883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.74716079080883,28.352402418559308]}"
11444,11444,262.0,199.0,584.5,882.5,725.5,363.0,3,0.5421581,-0.1616,-0.3330271,28.37782474109989,115.75084388347372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.75084388347373,28.37782474109989]}"
11445,11445,478.5,258.0,760.5,1065.0,1012.0,1063.0,3,0.37998056,-0.37917614,0.024578312,28.799493935465595,116.31103329465068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.31103329465067,28.799493935465595]}"
11446,11446,104.0,76.0,750.0,1118.0,941.0,499.0,3,0.82978725,-0.655058,-0.30694443,28.52568743686596,116.51279490746391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.51279490746391,28.52568743686596]}"
11447,11447,119.0,82.0,753.0,1118.0,821.5,267.5,3,0.807599,-0.38421732,-0.5087236,28.533233285252567,116.28219737403045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.28219737403043,28.533233285252567]}"
11448,11448,124.0,100.0,679.0,988.0,808.0,317.0,3,0.77697843,-0.4376417,-0.43644443,28.985894356920394,116.4135310685687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.4135310685687,28.985894356920394]}"
11449,11449,4685.0,4361.0,1390.0,1936.0,2557.0,3030.5,3,-0.4151941,0.21443847,0.08474273,28.158995137888375,116.21365591785212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.21365591785211,28.158995137888375]}"
11450,11450,113.5,82.5,728.5,1093.0,881.0,410.0,3,0.81185246,-0.56638014,-0.36483347,29.09054808752032,116.2286577830969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.2286577830969,29.090548087520318]}"
11451,11451,127.0,97.5,787.5,1132.0,719.5,303.0,3,0.7982526,-0.40930232,-0.40733495,28.57248966316859,116.33986921527092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.33986921527091,28.57248966316859]}"
11452,11452,1900.5,1305.0,763.5,1071.0,1014.0,1862.0,3,-0.27915195,0.0102325585,0.29485396,29.15756240771563,116.23144256047767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.23144256047767,29.157562407715634]}"
11453,11453,105.5,78.5,780.5,1157.0,899.5,725.0,3,0.83287126,-0.74593616,-0.107417665,28.71559128792883,116.34768455824276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.34768455824275,28.71559128792883]}"
11454,11454,120.5,90.0,643.5,929.5,663.0,251.5,3,0.77047616,-0.35215053,-0.44997266,28.579047364742664,115.80950387152672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.80950387152673,28.579047364742664]}"
11455,11455,95.5,71.0,815.5,1198.0,919.5,396.0,3,0.8523386,-0.6113937,-0.39794755,28.664297485205605,116.39538509982948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.39538509982948,28.664297485205605]}"
11456,11456,390.0,283.0,513.0,705.0,598.0,507.0,3,0.28767124,-0.13043478,-0.08235294,28.74514586077636,115.5492619337173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.5492619337173,28.74514586077636]}"
11457,11457,154.5,115.0,511.5,783.0,515.5,311.5,3,0.6704,-0.33690986,-0.24667473,28.60006794239106,116.42601765101796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.42601765101796,28.60006794239106]}"
