B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,Original_ID
2117.555555555555,161.0300945724894,1946.3333333333328,121.49805668313292,728.8888888888888,133.41701077985562,888.4444444444442,169.56094355790455,1108.4444444444441,149.75098672359837,2019.4444444444437,274.49918482417394,1,-0.4115722179412842,0.08368956718867131,0.027150588110089302,0.050312297441366484,0.28994718194007874,0.04913079242623912,10
1506.9999999999998,70.71067811865476,1276.6666666666663,65.5252283899534,929.5555555555552,91.03248640044328,1064.7777777777776,100.58471032228174,1096.8888888888887,113.49835480397847,1421.2222222222217,180.28543897434668,1,-0.17325560748577118,0.043003568615283094,0.03293792903423309,0.06662187118241765,0.12724165618419647,0.017307247003257496,11
1749.4444444444441,130.66080863663913,1446.6666666666663,148.44527611210805,1001.4444444444441,459.7970835321722,1124.333333333333,471.23407724352404,1184.5555555555552,470.3873371101525,1887.9999999999993,405.85574886761043,1,-0.2454245537519455,0.14177015794178222,-0.028635073453187943,0.07028739398239724,0.25000083446502686,0.08129522453858772,12
1768.9999999999993,90.21455906153211,1635.5555555555552,202.695234341342,571.9999999999999,108.43636126523448,676.5555555555554,113.89284545972832,720.9999999999998,142.86046027894182,1631.555555555555,211.6118622547275,1,-0.45052406191825867,0.05243458791935623,0.043512530624866486,0.07066072031428479,0.387035071849823,0.10423597721978395,13
1677.944444444444,28.918894673482708,1177.2222222222217,84.60368757103517,848.3888888888887,117.93071830947044,958.4999999999998,104.36980193310494,1051.2777777777776,142.8735087627265,1817.7777777777774,84.5389821690141,1,-0.27486729621887207,0.05380772875885213,-0.03952285274863243,0.025726773044849615,0.26904577016830444,0.0829665106518148,14
1394.7777777777774,48.05963373832321,1340.111111111111,63.894782336873575,686.5555555555553,68.37171460497878,733.8888888888888,83.80857082190275,819.2222222222218,94.89968712953693,1170.9999999999998,121.58947322856531,1,-0.31225693225860596,0.053051126753413225,0.0892229676246643,0.06003803932344725,0.17708726227283478,0.049604992919140695,15
2016.2222222222217,310.9336398575448,1904.9999999999993,283.9456129457032,767.1111111111109,104.31942872675518,922.1111111111109,96.88417419721631,998.222222222222,130.00664750335568,1498.9999999999998,165.3366935142415,1,-0.3688476085662842,0.05161465523972146,0.14431047439575195,0.06158821663531151,0.20091232657432556,0.050027919037552736,16
2050.666666666666,57.61558431149992,1390.222222222222,13.966450099975573,678.4444444444442,84.61692910616647,886.9999999999997,74.59520389706327,994.1111111111109,97.93699158636414,2294.9999999999995,253.86741946667095,1,-0.3965438902378082,0.04338741234515889,-0.05328841134905815,0.04754628395684979,0.39140936732292175,0.08665443667219253,17
1877.8888888888885,138.7847609665525,1386.5555555555552,108.82617241486223,727.6666666666666,111.44006859693191,947.8888888888887,117.07969218010297,1000.5555555555553,127.9940199220356,2123.9999999999995,191.5991185319552,1,-0.3302302956581116,0.062286272627248764,-0.06060869246721268,0.038775936313016436,0.3601326048374176,0.05653776078960109,18
1469.3888888888882,365.8020698697419,1071.4999999999998,285.8300777268434,538.2222222222221,54.85390247998719,708.111111111111,82.10081126198787,698.3333333333333,85.80080289704624,1498.9999999999995,250.0173327324861,1,-0.3326396048069,0.10165206756601732,-0.02126520499587059,0.1144123973138994,0.36103323101997375,0.040057019827804435,19
2325.2222222222217,128.75021275302907,1853.444444444444,75.03608185564526,799.222222222222,211.4964027946144,994.4444444444442,253.57044215720893,1195.9444444444441,265.0233160019913,2207.333333333333,189.54741417973028,1,-0.4079204499721527,0.12131383774132355,0.0269936453551054,0.047316104727052194,0.30487000942230225,0.09032098813284593,20
1094.2222222222217,151.50267894791534,750.8888888888886,102.65524226960896,401.9999999999999,134.72358533101934,520.8888888888888,148.3287972673056,439.111111111111,158.72229028116618,1202.1111111111109,186.61513839060086,1,-0.3638361096382141,0.10735205412419323,-0.04554901644587517,0.072123955222392,0.4698144495487213,0.15891741454153038,21
1158.8888888888885,154.22886633142465,807.8888888888885,95.23006579908878,556.4444444444443,92.0146257832127,668.6666666666665,76.718822838843,612.9999999999999,103.53635968961714,1166.7777777777774,172.42890823484842,1,-0.26598766446113586,0.0679052238431109,-0.0033080626744776964,0.06085609889479268,0.3112492561340332,0.09025415786559207,22
1611.5555555555547,49.875647834527065,1177.8888888888887,37.93984842833903,600.4444444444443,47.539716988619126,810.8888888888887,41.934987896463674,819.5555555555553,69.09592544846782,1907.9999999999993,124.88928430146973,1,-0.33078819513320923,0.016176802469164902,-0.08323148638010025,0.041441395273879404,0.3981460630893707,0.05729839878649054,23
1385.333333333333,101.00935050226235,1546.7777777777774,88.34374501882215,1217.5555555555552,64.44827574818086,1241.9999999999995,67.99346373814994,1185.3333333333328,46.85675570881488,1235.333333333333,61.71259550889465,1,-0.053900934755802155,0.04035915720652601,0.056468665599823,0.03353087810139834,0.02043069899082184,0.011741250079923478,24
1914.1111111111106,24.186518028043963,1421.333333333333,51.45224322936108,696.4444444444443,76.75373477863545,897.222222222222,74.40247573207343,1011.9999999999997,85.31379984764742,1940.666666666666,156.5822467586923,1,-0.36257684230804443,0.038994044641537016,-0.005279078148305416,0.03917763773317913,0.3143225908279419,0.03372058832137858,25
