PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,prob_1,prob_2,Method
101,8213,114.90229526609444,31.00584610479155,2,0.3866666666666667,1013.2466989906052,0.6933333333333334,0.3066666666666666,BAMS150
102,6621,114.74913251015204,30.899755069737033,2,0.4133333333333333,1010.2032033263267,0.7066666666666667,0.2933333333333333,BAMS150
103,236,113.98781030686077,30.544471374867765,1,0.5466666666666666,1007.0416252612191,0.77,0.2233333333333333,BAMS150
104,5045,114.02544971726536,30.447004166540797,2,0.4866666666666666,1002.4972660195078,0.7433333333333333,0.2566666666666666,BAMS150
105,11100,114.45771903198369,30.52875085739567,3,0.4866666666666666,1001.9215964879943,0.73,0.2433333333333333,BAMS150
106,7271,114.3555805841793,30.716229257191415,2,0.3333333333333333,998.6502536532034,0.6666666666666666,0.3333333333333333,BAMS150
107,7119,114.27760681751772,30.79519117066552,2,0.4833333333333333,991.3242501771679,0.74,0.2566666666666666,BAMS150
108,1326,114.1549867812354,30.42095302330133,1,0.56,989.9401903089006,0.78,0.22,BAMS150
109,6347,114.18400236491246,30.763031483494043,2,0.4933333333333333,977.7798139384633,0.7466666666666667,0.2533333333333333,BAMS150
110,13501,114.50164664937712,31.07268076193004,3,0.4499999999999999,976.9590073618247,0.6633333333333333,0.2133333333333333,BAMS150
111,1627,114.46256993451792,30.505304828480153,1,0.2833333333333333,976.6854544367613,0.6333333333333333,0.35,BAMS150
112,378,114.37722998252656,30.92993846328345,1,0.56,973.6749089917691,0.78,0.22,BAMS150
113,4440,114.77410567505058,30.912511146771532,1,0.5066666666666666,973.5354793451655,0.7533333333333333,0.2466666666666666,BAMS150
114,2208,114.83860471245036,30.866247909639377,1,0.5466666666666666,972.6763724410532,0.7733333333333333,0.2266666666666666,BAMS150
115,4374,114.27473220860854,30.334804587554267,1,0.4266666666666667,971.7636789250669,0.7133333333333334,0.2866666666666667,BAMS150
116,7214,114.49877204046794,30.385379738050197,2,0.32,965.5754646178349,0.66,0.34,BAMS150
117,9225,114.09381151038686,30.516443938003235,2,0.3533333333333333,962.8352528545877,0.6733333333333333,0.32,BAMS150
118,7484,114.40687438690252,30.36849141070875,2,0.42,959.510111841724,0.71,0.29,BAMS150
119,5907,114.60243762425532,30.72323611640755,2,0.4933333333333333,952.9336939209302,0.7433333333333333,0.25,BAMS150
120,11768,114.38890808122012,30.658198089837295,3,0.55,952.5803439287822,0.7666666666666667,0.2166666666666666,BAMS150
121,13807,114.40813202830029,30.57959550247684,3,0.4433333333333333,947.7315449124212,0.6633333333333333,0.22,BAMS150
122,7793,114.71131343669062,30.853402001076468,2,0.31,945.3808363062708,0.6366666666666667,0.3266666666666666,BAMS150
123,8123,114.42313389354509,30.449160123222683,2,0.27,944.2798788112063,0.6266666666666667,0.3566666666666667,BAMS150
124,4607,114.27042029524476,30.47988250593957,1,0.3799999999999999,944.0431246855362,0.69,0.31,BAMS150
125,6580,113.989606937429,30.68658485281547,2,0.3266666666666666,943.3591892075062,0.6633333333333333,0.3366666666666666,BAMS150
126,7877,114.54009454353744,30.91619423943642,2,0.5033333333333333,942.291356124354,0.7433333333333333,0.24,BAMS150
127,1158,114.7485935209816,30.741382085146764,1,0.32,940.6351529946703,0.66,0.34,BAMS150
128,8387,114.22954694981732,30.587051519335027,2,0.3633333333333334,937.487284202211,0.68,0.3166666666666666,BAMS150
129,4399,113.78128762304168,30.319982385366295,1,0.5533333333333332,935.9366131917133,0.7766666666666666,0.2233333333333333,BAMS150
130,11931,114.11680838166032,30.628374022404525,3,0.4733333333333333,934.1445172281926,0.73,0.2566666666666666,BAMS150
131,6266,114.55545573489589,30.80776758464319,2,0.5566666666666666,933.4678720886233,0.75,0.1933333333333333,BAMS150
132,1032,114.41927113782336,30.900833048077978,1,0.4533333333333333,930.6599370618151,0.7266666666666667,0.2733333333333333,BAMS150
133,3152,114.78039388203942,30.9626371396254,1,0.4266666666666667,925.0502171562155,0.7133333333333334,0.2866666666666667,BAMS150
134,5609,114.38783010287918,30.07357450293231,2,0.37,925.0271242685506,0.68,0.31,BAMS150
135,4119,113.89896692526132,30.291326127802883,1,0.5466666666666666,921.5797037455001,0.7733333333333333,0.2266666666666666,BAMS150
136,7264,114.33033792469551,30.861486838633542,2,0.4733333333333334,916.3251532424766,0.7366666666666667,0.2633333333333333,BAMS150
