system:index,Original_ID,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
0000000000000000257f_0,9599,2507.9999999999995,180.70187233857504,1781.2222222222215,182.60645466124865,841.9444444444441,39.86884361701505,1135.444444444444,38.91332565561859,1202.1666666666663,109.98080640628972,2952.888888888888,309.96996071105116,2,-0.37560102,0.0219288640823763,-0.07938427,0.0777560301423541,0.4175025,0.0799477014430564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.59328853120287,32.06046824834787]}"
0000000000000000261a_0,9754,2531.3333333333326,97.10933128295252,1887.3333333333328,131.0504567799068,863.6666666666664,79.73428093082394,1040.9999999999998,115.67194992737004,1271.333333333333,141.95147840801877,2622.5555555555543,45.465765169733146,2,-0.41839737,0.0415448070521426,-0.017982898,0.0267616140698039,0.34847796,0.0530370349291091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.24653883153273,31.587954408901]}"
00000000000000001e52_0,7762,2256.2222222222213,45.30459328632295,1605.166666666666,75.03073444336735,819.2777777777776,28.29125415616001,1051.0555555555554,30.982472145503344,1116.4999999999998,64.9495530734773,2696.277777777777,88.00382286870159,2,-0.36442667,0.0129936259673587,-0.088655405,0.0186432247141759,0.41449013,0.0259168426007421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.27528492062456,31.55435741727493]}"
000000000000000013cf_0,5071,1676.777777777777,353.6591352568421,1244.2777777777776,292.69562414744394,810.2777777777776,61.24319060158259,990.833333333333,61.421585058602254,1037.333333333333,108.76248331928514,1975.888888888888,319.0196595977691,2,-0.24513856,0.0859448824918786,-0.08595733,0.0648329691906581,0.3071761,0.0358294610561083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.48522120252329,31.952221256611466]}"
00000000000000001583_0,5507,2759.9999999999995,38.890872965260115,1960.1666666666656,45.49053625633456,845.6111111111107,16.264784347680564,1086.6666666666663,23.607908279501032,1329.444444444444,22.774796552871077,2388.166666666666,31.311162368856397,2,-0.43503943,0.0066528970883543,0.07221859,0.0047678227428399,0.28480572,0.0047982514361577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.78912126314093,32.15622865763501]}"
000000000000000017fc_0,6140,2888.944444444443,65.2807800728037,2242.166666666666,63.11937543698888,857.2777777777775,57.311096032052184,1192.5555555555554,71.8688792348198,1461.6666666666663,99.34563682193372,2612.333333333333,87.22671609088583,2,-0.4160946,0.0181301845213796,0.05042198,0.0152096769440407,0.2830908,0.0203301445165174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.75857854348087,32.187310366465546]}"
00000000000000001d7c_0,7548,2751.2777777777774,46.91547429574483,1923.8333333333328,64.10711522305634,878.1666666666662,28.946310453819308,1177.4444444444443,34.16336930791682,1277.6666666666663,46.647615158762406,2679.5555555555547,107.69360974657268,2,-0.40064716,0.0113668319044115,0.01353118,0.0225909726005569,0.3541256,0.0125560975400552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.68096410293293,31.97405031801557]}"
00000000000000002393_0,9107,2936.333333333333,31.348400632603607,2090.1666666666665,16.734860488081626,862.8888888888885,12.384528380600049,1104.8888888888885,8.319247354365531,1361.7777777777774,7.360220071860544,2578.555555555555,16.619005927698424,2,-0.4531526,0.0068538515270782,0.06485604,0.0032775678222641,0.30879185,0.0042026781326724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.21428931283285,32.37398028250558]}"
0000000000000000240b_0,9227,2196.444444444444,66.75013293555125,1435.7777777777774,79.59379900159446,789.3888888888887,42.89313450488705,1076.1666666666663,30.79592325112025,1263.3333333333333,99.25612211736754,2868.111111111111,77.38208871774995,2,-0.34214482,0.0194804812569779,-0.13258949,0.024267580099267,0.38940006,0.0239779604350269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.49222806173943,32.10017378390595]}"
00000000000000002428_0,9256,2586.777777777777,245.79339914189728,1832.277777777777,211.8630468422561,846.833333333333,32.3359105502089,1115.9999999999998,58.22561482906146,1380.8888888888885,89.67155432087087,2506.555555555555,203.4356906909743,2,-0.39534283,0.0290808442346281,0.014960126,0.0298421877566165,0.2889514,0.0138930340436781,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.75085303203744,32.152276070384886]}"
00000000000000002611_0,9745,1888.8888888888885,69.39811788104925,1440.0555555555554,36.55243147745119,866.1111111111107,38.33824445190901,1156.9999999999995,74.19793348425098,1235.8888888888885,97.27674661551276,2387.722222222222,88.58928675858438,2,-0.24079515,0.0256661576584798,-0.11652862,0.0301003870103122,0.31844714,0.0392854400786188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.36826055253093,32.443599717024846]}"
00000000000000001907_0,6407,2371.666666666666,93.94383664958784,1748.7222222222215,153.9341690303416,811.8888888888887,78.20442505872315,1080.9444444444443,92.22540155162244,1057.6111111111109,126.93256691334098,2952.3333333333335,278.73683327149683,2,-0.3747317,0.030954590567669,-0.10698042,0.0414178141794168,0.47264355,0.0426664375854504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.57208829049765,31.898232508035882]}"
00000000000000001f63_0,8035,2685.3333333333326,57.256731773070435,2029.944444444444,189.26501766988116,894.2222222222221,26.51635879887477,1209.6666666666663,31.069813860616115,1311.7777777777776,93.16625256649532,2752.388888888888,151.3219117895854,2,-0.3787668,0.0178023099298307,-0.011674182,0.0349087612098089,0.35389927,0.050292302962639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.56220682237233,31.980787682646465]}"
000000000000000020e7_0,8423,1723.6111111111104,221.6691450710791,1188.8333333333328,169.61737987469195,835.8888888888888,54.36950625007142,1073.8888888888885,68.39947115527207,1084.333333333333,77.42236254611598,2351.555555555555,254.60780781914235,2,-0.22857139,0.0547404488578787,-0.154612,0.0514530225904193,0.36691985,0.0259766790531353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.46797354906819,31.79735170162926]}"
000000000000000013ad_0,5037,2514.4999999999995,64.72634703117426,1829.7777777777776,139.9075311909643,882.333333333333,35.8693617326976,1154.222222222222,29.947278777426263,1355.3333333333328,91.122627998392,2807.388888888888,241.206893417455,2,-0.37066084,0.0165301764615538,-0.05327116,0.0522435613857136,0.34794745,0.02860817393621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.37832168371307,32.386826191068494]}"
00000000000000001abc_0,6844,2691.777777777777,97.24171233212414,2006.9999999999995,58.9915248150105,843.333333333333,17.62573875520305,1130.444444444444,18.397530698505335,1385.1111111111109,17.438427837164873,2601.3333333333326,84.82138095236759,2,-0.40812635,0.0170072207061194,0.017016402,0.0210687743860865,0.30483472,0.0118518712074253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.90841295859015,31.94135164167362]}"
00000000000000002081_0,8321,2171.333333333333,71.72594447695417,1417.833333333333,84.10179017780247,685.1666666666664,82.35121263358678,893.2777777777775,70.3819386202928,925.5555555555552,98.27496698448924,2453.7777777777774,190.3807750435229,2,-0.41766366,0.0285469525663485,-0.0598265,0.037611095668729,0.4515121,0.0563806116494204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.29504785687519,31.770492074634085]}"
0000000000000000233c_0,9020,2775.7777777777774,19.47806617013165,1843.9999999999995,67.30898899849856,870.5555555555554,21.85996396820761,1124.9999999999998,33.61547262794322,1363.6666666666663,38.482319172431495,2470.166666666666,77.9269601043895,2,-0.42330614,0.0107010127571056,0.058484934,0.0131430782141482,0.28849354,0.015300229558413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.34562300737112,32.27588425347973]}"
00000000000000001b6d_0,7021,2401.1111111111104,120.56297980211563,1744.999999999999,162.5359789229586,809.4444444444441,87.13381931911272,1033.333333333333,115.41158231881812,1171.6666666666663,120.61693266056986,2467.888888888888,208.7912005619458,2,-0.3995174,0.0421417645602576,-0.012472539,0.0487539495641715,0.3562063,0.0389814040980964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.13173413822226,32.281184313656034]}"
000000000000000026f8_0,9976,2341.222222222222,46.01093536148921,1651.444444444444,68.86195710116473,811.0555555555553,28.89679379028064,1135.1111111111109,35.240268773234185,1188.7777777777774,51.53807174804097,2970.777777777777,39.821205344155025,2,-0.34704134,0.009476343243456,-0.11856136,0.0073676646000272,0.4286502,0.0150329397687633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.62302276710723,31.91009026978626]}"
000000000000000013ef_0,5103,2236.4999999999995,51.716642496503106,1636.1111111111104,39.73088483631407,856.9999999999998,27.2213151776324,1086.1111111111109,14.003526892608404,1260.6666666666663,30.51411331025549,2835.5555555555547,58.050478246880466,2,-0.34610027,0.0111621883833363,-0.11812411,0.0105004233953646,0.38449407,0.0058485306203862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.60263101015771,31.908742796860082]}"
