system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,Original_ID,lat,lon,.geo,Error_Probability
12820,146.0,107.0,516.0,718.0,445.0,231.0,3,0.662037,-0.2254642,-0.31656805,12820,32.46614743065624,119.01864539251532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.01864539251531,32.46614743065624]}",0.736
1608,1491.0,1436.0,1187.0,1331.0,1429.0,1599.0,1,-0.056697376,-0.034951456,0.05614267,1608,32.09460422914441,118.76639846073456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.76639846073455,32.09460422914441]}",0.736
8404,1578.5,997.0,359.5,488.0,455.0,1926.5,2,-0.5277038,-0.099286735,0.6178879,8404,32.175811930828814,118.63497493466788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.63497493466787,32.175811930828814]}",0.736
10215,153.0,121.0,530.0,732.0,529.0,247.0,3,0.6542373,-0.235,-0.36340207,10215,31.568820293349255,118.94534286533116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.94534286533116,31.568820293349255]}",0.736
13854,143.0,112.0,676.0,874.0,551.0,350.0,3,0.71878076,-0.4198783,-0.22308546,13854,32.59083359209203,118.6886043571298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.6886043571298,32.59083359209203]}",0.736
11443,226.8,163.0,588.6666666666666,701.0,504.0,471.0,3,0.51110154,-0.34995702,-0.033846155,11443,31.389965720281054,119.19732030252668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.19732030252669,31.389965720281058]}",0.736
10165,80.04761904761905,70.6875,659.0,881.0,525.8571428571429,173.7,3,0.8334159,-0.36907688,-0.5034001,10165,31.69835735731929,119.13246193901324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.13246193901325,31.69835735731929]}",0.736
12807,249.0,189.0,534.0,736.5,558.5,579.0,3,0.49467275,-0.39855072,0.018021978,12807,32.20833094411394,118.99771464639532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.99771464639532,32.20833094411394]}",0.736
10243,312.5,197.0,636.0,878.0,691.0,429.0,3,0.4750105,-0.15711395,-0.23392858,10243,32.181830643232416,118.5713742125522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.5713742125522,32.181830643232416]}",0.736
12792,203.0,143.0,583.5,824.0,539.0,291.0,3,0.6046738,-0.17813765,-0.2987952,12792,31.344510966904608,118.99618751041233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.99618751041233,31.344510966904608]}",0.736
11450,251.5,172.0,534.5,670.0,521.0,387.0,3,0.45415086,-0.21221614,-0.14757709,11450,31.927697249355003,118.47435616186728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.47435616186729,31.927697249355003]}",0.736
7193,1491.5,1012.5,726.0,939.5,877.0,2187.5,2,-0.22706705,-0.18918185,0.4276391,7193,32.27390795985467,118.6901314931128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.6901314931128,32.27390795985467]}",0.736
11522,161.5,136.0,514.0,686.0,451.0,296.0,3,0.6188791,-0.29398906,-0.20749666,11522,31.993274265095728,119.09967343114288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.09967343114289,31.993274265095728]}",0.736
7595,344.0,206.0,512.0,743.0,576.0,675.0,2,0.3670653,-0.32482827,0.07913669,7595,31.228358800667955,118.87985568111884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.87985568111885,31.228358800667955]}",0.736
11524,104.08333333333331,87.6842105263158,659.0,883.0,546.6666666666666,183.0,3,0.78910935,-0.27489114,-0.4984011,11524,31.704735395836536,119.12392794381412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.12392794381412,31.704735395836536]}",0.736
14191,308.0,217.0,477.5,726.0,579.5,668.5,3,0.40425533,-0.3691756,0.071314104,14191,31.77938539594687,118.92998167397272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.92998167397272,31.77938539594687]}",0.736
2545,2064.5,1626.5,704.0,871.0,912.0,2116.5,1,-0.4065747,-0.012437216,0.39772165,2545,31.916468308303507,118.65419888174804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.65419888174803,31.916468308303507]}",0.736
12865,99.0,75.55555555555556,630.0,842.5,547.0,202.0,3,0.7896973,-0.34219268,-0.46061414,12865,31.67850458954025,119.13174328678596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.13174328678596,31.678504589540246]}",0.736
14859,134.0,97.0,594.0,716.0,422.0,216.0,3,0.68470585,-0.23428571,-0.32288402,14859,32.47468142585538,118.9974451518101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.9974451518101,32.47468142585538]}",0.736
13329,187.0,130.5,548.0,710.0,456.0,330.5,3,0.5830546,-0.2772947,-0.1595677,13329,32.07439213525172,118.790922467991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.79092246799101,32.07439213525172]}",0.736
10581,138.0,118.0,625.0,843.0,566.0,340.0,3,0.71865445,-0.42259413,-0.24944812,10581,32.589486119165855,118.68626873739107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.68626873739109,32.589486119165855]}",0.736
13294,273.0,204.0,518.0,690.0,478.0,446.0,3,0.4330218,-0.24061196,-0.034632035,13294,31.444583289555524,119.08179695698892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.08179695698891,31.444583289555524]}",0.736
4351,1542.0,1517.0,704.5,763.0,815.5,1016.5,1,-0.33796096,0.20539379,0.109716155,4351,31.78208034179923,118.87680140915285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.87680140915285,31.78208034179923]}",0.736
14937,82.25,70.10526315789474,658.7142857142857,873.0,530.4,177.4,3,0.8277938,-0.36645484,-0.49872845,14937,31.698716683432934,119.1343484011099,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.1343484011099,31.698716683432938]}",0.736
10833,115.0,91.625,661.0,905.0,552.0,220.5,3,0.7745098,-0.31445605,-0.4291262,10833,31.702040449984175,119.13183311831438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.13183311831438,31.702040449984178]}",0.736
13899,163.0,126.0,1066.0,1444.0,1296.0,1252.0,3,0.7971375,-0.7696113,-0.017268445,13899,31.26860332539651,118.87473528399936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.87473528399937,31.26860332539651]}",0.736
13095,193.5,139.0,518.5,710.5,465.0,311.0,3,0.57190263,-0.23290387,-0.1984536,13095,32.06469033018323,118.79460556065592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.79460556065591,32.06469033018323]}",0.736
14099,139.0,122.0,521.0,704.0,416.0,243.0,3,0.6702254,-0.2722513,-0.26251897,14099,32.461206696593585,119.00687746229336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.00687746229335,32.461206696593585]}",0.736
10271,504.5,459.5,623.5,816.0,843.0,733.0,3,0.2358955,-0.18464646,-0.06979696,10271,32.187490029522365,119.03337776317488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.03337776317487,32.187490029522365]}",0.736
10966,221.0,169.0,544.5,782.5,532.0,346.5,3,0.5595416,-0.22114538,-0.21115538,10966,31.921858200008227,118.81167355105416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.81167355105417,31.921858200008227]}",0.736
13049,288.0,208.0,490.0,696.0,566.0,478.0,3,0.41463414,-0.24804178,-0.08429119,13049,32.43174195527447,118.85335538023732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.85335538023732,32.43174195527447]}",0.736
13447,137.0,107.5,511.0,686.5,442.5,248.0,3,0.6672738,-0.2883117,-0.28167993,13447,32.06469033018323,118.79774966415032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.79774966415033,32.06469033018323]}",0.736
3951,2083.0,1464.0,652.5,895.5,915.5,2151.5,1,-0.3986906,-0.016176645,0.40299967,3951,32.12326048670782,119.00831476674794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.00831476674794,32.12326048670782]}",0.736
2943,1729.0,1543.0,687.0,791.0,894.0,1310.0,1,-0.37222221,0.1378743,0.18874773,2943,31.671767224909352,118.99160610246332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.99160610246332,31.671767224909352]}",0.736
13959,216.0,166.0,525.0,800.0,557.0,348.0,3,0.5748032,-0.23404256,-0.23093922,13959,32.50648178691321,118.86629112032864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.86629112032864,32.50648178691321]}",0.736
13483,160.0,131.5,585.5,798.5,527.0,343.5,3,0.666145,-0.36444885,-0.2107984,13483,31.381162230496685,118.89054563299987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.89054563299987,31.381162230496685]}",0.736
10335,274.0,205.0,564.0,780.0,550.0,461.0,3,0.4800759,-0.25442177,-0.08803165,10335,32.46488978925848,118.89764232374442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.89764232374442,32.46488978925848]}",0.736
12762,192.0,141.0,330.0,453.0,276.0,382.5,3,0.40465117,-0.33159268,0.16173121,12762,32.305079500213616,118.67234485048724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.67234485048724,32.305079500213616]}",0.736
14261,134.0,121.0,538.0,800.0,546.0,261.0,3,0.7130621,-0.321519,-0.35315984,14261,32.44620483134879,118.99169593399174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.99169593399174,32.44620483134879]}",0.736
12758,172.5,127.5,538.0,787.5,520.5,496.0,3,0.640625,-0.48391923,-0.024102312,12758,32.35960723795967,118.7546305305126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.75463053051259,32.35960723795967]}",0.736
12080,272.0,181.0,516.0,696.0,486.0,435.0,3,0.43801653,-0.23055163,-0.055374593,12080,31.52363503455804,118.99295357538948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.99295357538949,31.52363503455804]}",0.736
11951,406.0,296.5,624.0,894.0,725.0,572.0,3,0.37538463,-0.16973415,-0.117964536,11951,32.27893852544574,118.94094112043898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.94094112043898,32.27893852544574]}",0.736
11550,181.5,133.0,463.5,656.5,574.0,393.0,3,0.56682575,-0.3681462,-0.18717684,11550,32.204198693806994,118.99735532028168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.99735532028168,32.204198693806994]}",0.736
11994,199.5,145.0,548.0,697.5,507.0,345.0,3,0.55518395,-0.26721764,-0.19014084,11994,32.04196295349501,118.5351721066022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.53517210660219,32.04196295349501]}",0.736
7966,1767.5,1098.0,792.5,1025.0,941.5,2204.0,2,-0.26589078,-0.1099081,0.40136704,7966,31.30031385492593,119.07829352738084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.07829352738085,31.30031385492593]}",0.736
13712,177.25,140.5,605.5,835.6666666666666,537.5,267.0,3,0.65002054,-0.20202589,-0.33623368,13712,31.687038584739383,119.1373128415475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.1373128415475,31.687038584739383]}",0.736
12347,234.0,171.0,544.0,783.0,561.0,379.0,3,0.539823,-0.2365416,-0.19361702,12347,31.43038990806643,118.96995670411604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.96995670411604,31.430389908066434]}",0.736
12327,703.0,584.5,654.5,810.0,782.5,939.5,3,0.07072042,-0.14398782,0.09117305,12327,31.34648726052967,118.76684761837662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.76684761837662,31.34648726052967]}",0.736
12053,162.0,130.0,532.0,794.0,530.0,290.0,3,0.6610879,-0.28318584,-0.29268292,12053,32.44934893484321,118.99187559704856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.99187559704855,32.44934893484321]}",0.736
12088,226.0,160.0,537.0,750.0,545.0,446.0,3,0.53688526,-0.32738096,-0.09989909,12088,32.56720790011969,118.73163365923912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.73163365923912,32.56720790011969]}",0.736
9611,2254.5,1519.5,523.0,680.0,634.5,2597.5,2,-0.53654796,-0.070692495,0.6073639,9611,32.006838825885936,118.96025489904754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.96025489904754,32.006838825885936]}",0.736
9288,302.0,211.0,532.0,780.0,569.0,570.0,2,0.4417745,-0.30733946,0.00087796315,9288,31.44350531121458,119.0764968968126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.07649689681261,31.44350531121458]}",0.736
13795,441.0,356.5,522.5,752.5,588.0,654.0,3,0.26099706,-0.19452055,0.053140096,13795,32.19171211135773,118.5667928046032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.5667928046032,32.19171211135773]}",0.736
4000,3205.0,3172.0,1909.0,895.5,892.5,2363.0,1,-0.563224,0.15122126,0.45169714,4000,31.747405371832215,118.93079015772842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.93079015772842,31.747405371832215]}",0.736
3659,1662.5,1267.5,797.0,985.0,992.5,2200.0,1,-0.25590178,-0.13915858,0.3782302,3659,32.28280128116745,118.8043073657244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8043073657244,32.28280128116745]}",0.736
12154,250.5,196.0,499.0,655.0,603.0,555.0,3,0.44671452,-0.37802607,-0.041450776,12154,32.22054803197797,119.02861669216904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.02861669216904,32.22054803197797]}",0.736
3698,1495.5,1487.0,887.5,1014.0,1087.0,1224.0,1,-0.1918709,0.09983453,0.059281696,3698,32.15640832069183,118.88120315404502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.88120315404502,32.15640832069183]}",0.736
14698,370.0,265.0,564.0,788.0,578.0,553.0,3,0.3609672,-0.19826652,-0.022104332,14698,31.547889547229268,118.93087998925684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.93087998925684,31.547889547229268]}",0.736
2130,976.0,722.0,393.0,527.5,467.0,1347.0,1,-0.29830396,-0.15970728,0.48511577,2130,31.35636872865499,118.93519190262062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.93519190262062,31.35636872865499]}",0.736
9260,2426.0,1758.0,860.0,1134.0,1388.0,2955.0,2,-0.36292136,-0.09830886,0.3608105,9260,32.03262047454016,119.11790923141052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.11790923141052,32.03262047454016]}",0.736
11977,181.0,126.0,696.0,963.0,672.0,477.0,3,0.68356645,-0.44984803,-0.1697128,11977,32.59990657646164,118.68815519948774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.68815519948774,32.59990657646164]}",0.736
11683,266.0,173.0,732.0,952.0,987.0,1079.0,3,0.5632184,-0.60446095,0.044530492,11683,31.44081036536222,118.85703847290222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.85703847290222,31.44081036536222]}",0.736
12553,106.5,114.76923076923076,651.4285714285714,883.4,559.75,239.45454545454547,3,0.78482676,-0.38431218,-0.4007678,12553,31.686589427097324,119.12815002564948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.12815002564949,31.686589427097324]}",0.736
14980,760.0,512.0,777.5,1035.0,978.0,1338.0,3,0.15320334,-0.27550048,0.15544042,14980,31.324388704540333,118.95675146943948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.95675146943948,31.324388704540333]}",0.736
14281,97.4,83.33333333333333,666.5,874.0,548.0,177.0,3,0.7994647,-0.29008746,-0.5117241,14281,31.703118428325123,119.12626356355284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.12626356355284,31.703118428325123]}",0.736
10094,158.5,117.0,510.5,707.0,478.5,414.5,3,0.63373774,-0.44677138,-0.071668535,10094,32.358439428090314,118.75561867732512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.75561867732512,32.358439428090314]}",0.736
12638,176.0,142.0,578.0,806.0,507.0,293.0,3,0.64154786,-0.24946696,-0.2675,12638,31.39337931836071,119.03517439374312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.03517439374312,31.39337931836071]}",0.736
4123,1162.0,1522.0,440.0,446.0,469.0,1428.5,1,-0.44527364,-0.102875896,0.50566536,4123,31.88287131667744,118.80852944755976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.80852944755976,31.882871316677438]}",0.736
5584,2123.5,1301.0,486.5,699.0,692.0,2324.0,2,-0.5046944,-0.045081507,0.54111403,5584,31.8915849749334,118.70639099975536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.70639099975537,31.891584974933398]}",0.736
11686,208.0,164.5,514.0,700.5,559.0,626.0,3,0.54210234,-0.50119907,0.056540083,11686,31.366250196780303,118.8457197003223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8457197003223,31.366250196780303]}",0.736
1719,919.0,646.5,394.5,555.0,557.0,1322.5,1,-0.24694708,-0.18001339,0.40728918,1719,32.10008395237754,118.80933793131548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.80933793131547,32.10008395237754]}",0.736
13963,75.85714285714286,72.10526315789474,654.7272727272727,875.5714285714286,526.6666666666666,178.83333333333334,3,0.8405405,-0.40431896,-0.49303094,13963,31.687218247796206,119.1290483409336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.12904834093361,31.687218247796206]}",0.736
14363,221.0,164.0,360.0,495.0,324.0,434.0,3,0.38268158,-0.32519084,0.14511873,14363,31.81432986049912,118.85416386399304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.85416386399304,31.814329860499118]}",0.736
12473,146.0,124.0,549.5,715.0,485.5,262.0,3,0.66085947,-0.28431374,-0.29899666,12473,32.07097853717207,118.80098359917316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.80098359917315,32.07097853717207]}",0.736
7000,1956.0,1281.5,525.5,707.0,714.0,2303.0,2,-0.4690199,-0.08147453,0.52668214,7000,32.200605432670514,118.65761247982768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.65761247982768,32.200605432670514]}",0.734
7178,2198.0,1451.0,640.5,1010.0,1170.0,2549.5,2,-0.3703242,-0.07403897,0.3708832,7178,32.093346587746645,118.51442102353904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.51442102353903,32.093346587746645]}",0.734
10347,230.0,156.0,498.0,686.0,450.0,455.0,3,0.4978166,-0.32846716,0.005524862,10347,31.567023662781015,118.91659677623932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.91659677623933,31.567023662781015]}",0.734
9830,2493.5,1724.5,644.5,863.5,943.5,2360.0,2,-0.48555258,0.027505923,0.42878765,9830,31.96982823618021,118.42970989224656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.42970989224655,31.96982823618021]}",0.734
12255,172.0,135.5,576.0,757.0,523.0,365.5,3,0.62970936,-0.36,-0.17726505,12255,31.849633651165018,118.59778468190532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.59778468190532,31.849633651165018]}",0.734
10579,159.0,133.0,682.0,966.5,684.0,265.0,3,0.7174589,-0.25,-0.44151738,10579,31.748483350173156,118.97453811206503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.97453811206505,31.748483350173156]}",0.734
13341,150.0,126.0,527.0,730.0,435.0,256.0,3,0.65909094,-0.26108375,-0.25904486,13341,32.46830338733813,119.01568095207772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.01568095207772,32.46830338733813]}",0.734
5547,834.0,637.0,700.0,915.0,838.0,1002.0,2,0.04631218,-0.09150327,0.08913043,5547,31.40335061801444,119.17692854557716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.17692854557717,31.40335061801444]}",0.734
4219,979.0,889.0,672.5,910.5,951.5,1599.5,1,-0.036252975,-0.24064378,0.25401804,4219,32.119307899457695,119.01469280526518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.01469280526518,32.119307899457695]}",0.734
1508,2095.0,1842.0,966.0,1156.0,1162.0,1590.0,1,-0.2888342,0.13704206,0.15552326,1508,31.67598930674471,119.01541145749248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.01541145749249,31.675989306744714]}",0.734
5119,1595.0,927.0,659.0,918.0,1001.0,2148.0,2,-0.26939914,-0.14774245,0.3642426,5119,32.454738826547924,119.01604027819135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.01604027819137,32.454738826547924]}",0.734
13720,366.5,286.0,694.0,888.0,659.5,468.0,3,0.41570348,-0.121629715,-0.16984479,13720,31.349990690137737,118.83673654748112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.83673654748111,31.349990690137737]}",0.734
14748,151.0,111.0,565.0,792.5,484.5,257.0,3,0.6799152,-0.25980392,-0.30681053,14748,31.986716563521657,118.43869304508776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.43869304508775,31.986716563521654]}",0.734
13610,338.0,276.5,574.0,778.5,603.0,718.5,3,0.3945365,-0.36015144,0.08740068,13610,31.315854709341195,118.76352385182535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.76352385182537,31.315854709341195]}",0.734
5599,2085.0,1238.0,503.5,708.0,675.0,2293.5,2,-0.49301827,-0.04761905,0.54522485,5599,31.878559403313663,118.7216623595854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.7216623595854,31.878559403313666]}",0.734
1762,882.5,592.0,456.5,618.0,571.0,1213.0,1,-0.17627457,-0.15771893,0.35986546,1762,32.12784189465683,118.88165231168708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.88165231168709,32.12784189465683]}",0.734
4306,2151.0,1659.0,1094.0,1192.0,1187.0,1466.5,1,-0.2868681,0.18921907,0.10533258,4306,32.13754369972532,119.01523179443566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.01523179443566,32.13754369972532]}",0.734
9590,1657.5,1204.0,807.0,1014.0,975.5,2190.5,2,-0.24087591,-0.13851352,0.383765,9590,32.16853557702745,118.51064809934572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.51064809934573,32.16853557702745]}",0.734
6077,584.5,344.5,393.0,516.0,393.0,925.0,2,-0.062244434,-0.22557138,0.40364188,6077,31.81756379552195,118.92656807589306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.92656807589306,31.81756379552195]}",0.734
14933,219.0,163.0,643.5,913.5,578.0,311.5,3,0.613245,-0.1743638,-0.29960653,14933,31.32016662270497,119.06508829270427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.06508829270429,31.32016662270497]}",0.734
10610,119.44444444444444,102.0,523.3333333333334,701.5,410.25,207.42857142857144,3,0.70900726,-0.26916912,-0.3283608,10610,31.572683049070967,119.10470399673396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.10470399673396,31.572683049070967]}",0.734
12723,141.0,105.0,542.0,745.0,437.0,243.0,3,0.68171555,-0.265625,-0.28529412,12723,32.47081867013367,119.01118937565712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.01118937565712,32.47081867013367]}",0.734
12715,219.0,167.0,513.0,741.0,523.0,365.0,3,0.54375,-0.25,-0.17792793,12715,32.57735886283024,118.70486386377236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.70486386377236,32.57735886283024]}",0.734
12621,115.66666666666669,95.06538461538462,527.5,702.5,378.6,183.44444444444449,3,0.71725404,-0.22659732,-0.3472244,12621,31.60681902986751,119.1868998452309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.1868998452309,31.60681902986751]}",0.734
14981,412.79166666666663,266.8333333333333,600.0,886.6666666666666,664.5555555555555,527.3333333333333,3,0.36467117,-0.12183663,-0.115130045,14981,31.59819520313996,119.14602649980348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.14602649980347,31.598195203139962]}",0.734
11658,171.0,129.0,552.0,780.0,489.0,315.0,3,0.64037853,-0.2962963,-0.21641791,11658,32.54043810465293,118.81850074721348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.81850074721349,32.54043810465293]}",0.734
4589,982.0,722.0,552.5,715.5,641.0,1324.5,1,-0.15699558,-0.1484934,0.34774867,4589,32.0712480317573,118.61745778662754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.61745778662754,32.0712480317573]}",0.734
12563,145.0,114.0,490.0,710.0,440.0,226.0,3,0.6608187,-0.21832883,-0.3213213,12563,32.542234735221164,118.83089749813432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.83089749813433,32.542234735221164]}",0.734
11798,235.0,171.0,519.0,753.0,536.0,389.0,3,0.5242915,-0.24679486,-0.15891892,11798,32.53064646805603,118.72929803950042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.72929803950042,32.53064646805603]}",0.734
6624,2217.5,1545.0,665.0,833.0,899.5,2178.0,2,-0.45386,0.008986464,0.4154346,6624,32.14059797169133,118.9095899170232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90958991702321,32.14059797169133]}",0.734
11869,153.0,126.0,478.0,709.0,492.0,268.0,3,0.6450116,-0.27315915,-0.29473683,11869,32.57619105296089,118.70980459783502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.70980459783502,32.57619105296089]}",0.734
11873,164.0,127.0,498.0,703.0,484.0,308.0,3,0.62168396,-0.30508474,-0.22222222,11873,32.57268762335282,118.71016392394868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.71016392394867,32.57268762335282]}",0.734
11926,318.5,247.0,684.0,965.5,672.0,498.0,3,0.5038941,-0.21984078,-0.14871795,11926,31.34729574428538,118.90141524793772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90141524793772,31.34729574428538]}",0.734
12393,110.6470588235294,85.38461538461539,656.0,846.8571428571429,530.875,176.4375,3,0.7688844,-0.22916746,-0.50110453,12393,31.698626851904525,119.12302962853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.12302962853,31.698626851904525]}",0.734
12385,135.0,105.0,519.5,681.5,510.0,235.0,3,0.6693203,-0.27027026,-0.3691275,12385,31.771031063804557,118.74897114422264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.74897114422264,31.771031063804557]}",0.734
11954,509.0,446.0,724.0,1008.0,971.0,982.0,3,0.3289387,-0.31723675,0.0056323605,11954,31.50423142442106,118.96905838883193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.96905838883191,31.50423142442106]}",0.734
867,1405.0,1206.0,586.0,769.0,786.5,1794.0,1,-0.2925483,-0.1216005,0.39042822,867,32.18793918716443,118.74627619837028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.74627619837028,32.18793918716443]}",0.734
12094,336.75,264.5,537.1666666666667,794.5,555.0,619.5,3,0.40464088,-0.29568627,0.054916985,12094,31.538367405217603,118.99430104831568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.99430104831568,31.538367405217603]}",0.734
12102,267.0,205.5,585.0,775.0,541.0,442.0,3,0.487524,-0.24682651,-0.100712106,12102,31.902993579041716,118.90905092785272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90905092785273,31.902993579041716]}",0.734
12126,134.66666666666666,107.25,529.8333333333334,704.6,410.75,215.16666666666663,3,0.6790849,-0.23010957,-0.31247503,12126,31.60726818750957,119.19300838916293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.19300838916291,31.60726818750957]}",0.734
12293,178.0,131.0,522.0,740.0,511.0,321.0,3,0.61220044,-0.28657314,-0.22836539,12293,31.42643732081631,118.95190056690524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.95190056690524,31.42643732081631]}",0.734
12172,160.0,139.0,500.0,715.0,495.0,310.0,3,0.6342857,-0.31914893,-0.22981367,12172,32.57726903130183,118.7111520707612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.7111520707612,32.57726903130183]}",0.734
